Ma SV,Ma HP,Time slot
322,KH0370,0
323,KH0036,0
324,KH0076,0
327,KH0020,0
328,KH0036,0
330,KH0036,0
332,KH0036,0
336,KH0344,0
338,KH0036,0
339,KH0049,0
342,KH0336,0
343,KH0151,0
344,KH0036,0
347,KH0036,0
349,KH0344,0
356,KH0036,0
358,KH0099,0
360,KH0036,0
362,KH0344,0
365,KH0036,0
366,KH0049,0
368,KH0036,0
372,KH0036,0
375,KH0036,0
378,KH0036,0
379,KH0036,0
383,KH0036,0
389,KH0344,0
390,KH0252,0
392,KH0301,0
396,KH0036,0
397,KH0333,0
398,KH0304,0
399,KH0322,0
402,KH0020,0
403,KH0326,0
405,KH0235,0
406,KH0036,0
407,KH0252,0
408,KH0036,0
410,KH0342,0
411,KH0036,0
413,KH0036,0
415,KH0036,0
417,KH0036,0
418,KH0142,0
419,KH0036,0
421,KH0036,0
422,KH0235,0
424,KH0036,0
426,KH0036,0
431,KH0333,0
436,KH0142,0
437,KH0036,0
438,KH0036,0
442,KH0036,0
444,KH0049,0
446,KH0036,0
447,KH0344,0
448,KH0036,0
449,KH0036,0
456,KH0036,0
457,KH0101,0
460,KH0036,0
462,KH0238,0
464,KH0372,0
469,KH0121,0
472,KH0036,0
475,KH0036,0
476,KH0036,0
477,KH0142,0
480,KH0338,0
481,KH0099,0
487,KH0036,0
490,KH0097,0
498,KH0076,0
500,KH0303,0
502,KH0273,0
508,KH0036,0
510,KH0036,0
511,KH0036,0
517,KH0036,0
518,KH0049,0
521,KH0180,0
524,KH0036,0
532,KH0036,0
539,KH0097,0
542,KH0049,0
544,KH0036,0
547,KH0036,0
548,KH0036,0
550,KH0036,0
551,KH0344,0
557,KH0036,0
558,KH0344,0
561,KH0180,0
565,KH0372,0
566,KH0036,0
567,KH0036,0
568,KH0036,0
569,KH0036,0
570,KH0036,0
572,KH0121,0
573,KH0036,0
574,KH0049,0
579,KH0036,0
580,KH0342,0
581,KH0255,0
583,KH0305,0
584,KH0036,0
587,KH0101,0
597,KH0110,0
599,KH0344,0
602,KH0342,0
606,KH0036,0
612,KH0322,0
615,KH0238,0
616,KH0036,0
618,KH0036,0
620,KH0036,0
625,KH0036,0
631,KH0036,0
632,KH0036,0
633,KH0238,0
636,KH0344,0
637,KH0036,0
638,KH0255,0
641,KH0049,0
642,KH0344,0
643,KH0301,0
645,KH0036,0
646,KH0344,0
650,KH0036,0
651,KH0036,0
655,KH0049,0
660,KH0036,0
661,KH0338,0
662,KH0076,0
667,KH0036,0
668,KH0255,0
669,KH0036,0
670,KH0370,0
673,KH0255,0
679,KH0036,0
681,KH0036,0
682,KH0101,0
684,KH0036,0
687,KH0036,0
688,KH0036,0
689,KH0036,0
690,KH0142,0
694,KH0301,0
696,KH0235,0
697,KH0252,0
698,KH0036,0
702,KH0238,0
705,KH0176,0
706,KH0303,0
708,KH0036,0
713,KH0036,0
718,KH0338,0
719,KH0036,0
725,KH0113,0
727,KH0036,0
731,KH0255,0
733,KH0036,0
734,KH0049,0
735,KH0238,0
736,KH0338,0
738,KH0036,0
739,KH0036,0
743,KH0370,0
744,KH0176,0
747,KH0036,0
748,KH0049,0
749,KH0036,0
750,KH0113,0
758,KH0370,0
762,KH0036,0
763,KH0036,0
768,KH0344,0
770,KH0076,0
771,KH0336,0
780,KH0235,0
782,KH0020,0
785,KH0036,0
789,KH0036,0
790,KH0372,0
796,KH0301,0
797,KH0020,0
801,KH0335,0
802,KH0049,0
804,KH0335,0
807,KH0235,0
808,KH0151,0
812,KH0036,0
813,KH0036,0
816,KH0036,0
817,KH0372,0
818,KH0036,0
819,KH0344,0
826,KH0036,0
828,KH0036,0
832,KH0036,0
836,KH0036,0
843,KH0036,0
847,KH0049,0
849,KH0335,0
853,KH0338,0
854,KH0036,0
855,KH0036,0
856,KH0344,0
857,KH0301,0
858,KH0110,0
859,KH0020,0
860,KH0238,0
861,KH0322,0
872,KH0335,0
873,KH0142,0
879,KH0142,0
881,KH0076,0
904,KH0336,0
905,KH0142,0
906,KH0220,0
909,KH0142,0
911,KH0076,0
914,KH0142,0
917,KH0238,0
918,KH0076,0
920,KH0335,0
922,KH0336,0
925,KH0273,0
931,KH0335,0
932,KH0142,0
940,KH0189,0
944,KH0142,0
950,KH0142,0
951,KH0252,0
952,KH0142,0
960,KH0142,0
963,KH0326,0
973,KH0261,0
974,KH0142,0
990,KH0121,0
994,KH0273,0
1001,KH0142,0
1006,KH0335,0
1007,KH0273,0
1013,KH0335,0
1017,KH0142,0
1028,KH0142,0
1035,KH0142,0
1038,KH0142,0
1044,KH0110,0
1048,KH0336,0
1052,KH0273,0
1066,KH0336,0
1067,KH0238,0
1068,KH0335,0
1073,KH0252,0
1077,KH0142,0
1081,KH0076,0
1087,KH0335,0
1090,KH0335,0
1092,KH0020,0
1105,KH0142,0
1106,KH0238,0
1108,KH0335,0
1109,KH0238,0
1110,KH0335,0
1111,KH0338,0
1112,KH0336,0
1116,KH0142,0
1118,KH0335,0
1119,KH0336,0
1136,KH0273,0
1137,KH0273,0
1140,KH0142,0
1150,KH0336,0
1151,KH0252,0
1152,KH0142,0
1154,KH0110,0
1157,KH0142,0
1164,KH0316,0
1168,KH0238,0
1173,KH0020,0
1174,KH0142,0
1176,KH0252,0
1193,KH0142,0
1195,KH0252,0
1199,KH0142,0
1202,KH0142,0
1203,KH0372,0
1204,KH0142,0
1210,KH0372,0
1219,KH0110,0
1223,KH0020,0
1227,KH0326,0
1232,KH0335,0
1243,KH0142,0
1246,KH0142,0
1247,KH0142,0
1248,KH0336,0
1260,KH0335,0
1266,KH0336,0
1267,KH0142,0
1270,KH0326,0
1275,KH0372,0
1277,KH0336,0
1279,KH0372,0
1284,KH0142,0
1286,KH0049,0
1287,KH0335,0
1289,KH0336,0
1292,KH0142,0
1315,KH0273,0
1320,KH0336,0
1338,KH0142,0
1351,KH0336,0
1353,KH0142,0
1360,KH0020,0
1364,KH0142,0
1368,KH0336,0
1371,KH0336,0
1372,KH0110,0
1377,KH0273,0
1382,KH0142,0
1393,KH0336,0
1396,KH0142,0
1402,KH0252,0
1403,KH0335,0
1406,KH0273,0
1415,KH0142,0
1417,KH0316,0
1420,KH0142,0
1421,KH0142,0
1422,KH0142,0
1424,KH0142,0
1429,KH0336,0
1430,KH0335,0
1431,KH0335,0
1433,KH0142,0
1438,KH0335,0
1448,KH0110,0
1459,KH0142,0
1463,KH0142,0
1473,KH0335,0
1476,KH0142,0
1480,KH0142,0
1481,KH0308,0
1494,KH0238,0
1496,KH0238,0
1498,KH0015,0
1502,KH0142,0
1514,KH0238,0
1520,KH0110,0
1523,KH0273,0
1525,KH0110,0
1527,KH0142,0
1537,KH0372,0
1543,KH0142,0
1545,KH0020,0
1554,KH0036,0
1555,KH0142,0
1556,KH0036,0
1557,KH0342,0
1558,KH0036,0
1559,KH0036,0
1560,KH0036,0
1561,KH0036,0
1562,KH0036,0
1563,KH0036,0
1564,KH0036,0
1565,KH0097,0
1566,KH0142,0
1568,KH0097,0
1571,KH0142,0
1573,KH0101,0
1574,KH0036,0
1576,KH0142,0
1577,KH0308,0
1580,KH0301,0
1581,KH0076,0
1582,KH0142,0
1583,KH0110,0
1586,KH0036,0
1594,KH0020,0
1595,KH0326,0
1597,KH0273,0
1598,KH0110,0
1605,KH0252,0
1606,KH0142,0
1609,KH0220,0
1615,KH0076,0
1618,KH0238,0
1622,KH0142,0
1631,KH0142,0
1632,KH0252,0
1635,KH0142,0
1637,KH0238,0
1641,KH0336,0
1644,KH0015,0
1645,KH0336,0
1646,KH0142,0
1648,KH0142,0
1650,KH0142,0
1652,KH0020,0
1654,KH0219,0
1655,KH0256,0
1657,KH0335,0
1660,KH0336,0
1661,KH0336,0
1662,KH0220,0
1663,KH0335,0
1664,KH0336,0
1665,KH0336,0
1666,KH0220,0
1669,KH0336,0
1670,KH0336,0
1671,KH0220,0
1673,KH0336,0
1674,KH0336,0
1677,KH0335,0
1678,KH0335,0
1679,KH0336,0
1682,KH0220,0
1683,KH0220,0
1684,KH0336,0
1685,KH0336,0
1687,KH0220,0
1688,KH0336,0
1689,KH0336,0
1690,KH0335,0
1692,KH0335,0
1696,KH0336,0
1702,KH0336,0
1706,KH0336,0
1708,KH0335,0
1709,KH0336,0
1712,KH0220,0
1713,KH0336,0
1714,KH0336,0
1715,KH0336,0
1716,KH0336,0
1717,KH0336,0
1720,KH0336,0
1722,KH0336,0
1723,KH0335,0
1726,KH0220,0
1727,KH0335,0
1729,KH0336,0
1730,KH0336,0
1731,KH0220,0
1732,KH0336,0
1733,KH0336,0
1734,KH0336,0
1735,KH0336,0
1736,KH0336,0
1737,KH0336,0
1740,KH0220,0
1741,KH0220,0
1742,KH0335,0
1743,KH0336,0
1744,KH0220,0
1746,KH0335,0
1749,KH0335,0
1750,KH0336,0
1752,KH0220,0
1753,KH0335,0
1755,KH0336,0
1756,KH0336,0
1757,KH0336,0
1758,KH0335,0
1760,KH0335,0
1761,KH0336,0
1762,KH0336,0
1763,KH0336,0
1764,KH0220,0
1765,KH0335,0
1767,KH0220,0
1770,KH0336,0
1771,KH0336,0
1772,KH0335,0
1776,KH0336,0
1777,KH0336,0
1779,KH0336,0
1780,KH0336,0
1781,KH0335,0
1783,KH0336,0
1784,KH0336,0
1785,KH0336,0
1786,KH0336,0
1787,KH0336,0
1788,KH0220,0
1789,KH0336,0
1790,KH0336,0
1791,KH0220,0
1792,KH0220,0
1794,KH0220,0
1795,KH0336,0
1797,KH0336,0
1798,KH0336,0
1799,KH0336,0
1800,KH0336,0
1801,KH0335,0
1802,KH0220,0
1803,KH0220,0
1805,KH0335,0
1806,KH0220,0
1807,KH0336,0
1809,KH0335,0
1810,KH0335,0
1811,KH0336,0
1812,KH0220,0
1815,KH0336,0
1816,KH0336,0
1817,KH0336,0
1819,KH0335,0
1820,KH0220,0
1821,KH0335,0
1822,KH0336,0
1823,KH0335,0
1824,KH0336,0
1825,KH0220,0
1827,KH0336,0
1828,KH0220,0
1831,KH0220,0
1832,KH0336,0
1833,KH0336,0
1834,KH0336,0
1836,KH0336,0
1837,KH0336,0
1838,KH0336,0
1839,KH0220,0
1840,KH0336,0
1841,KH0335,0
1842,KH0335,0
1844,KH0335,0
1848,KH0336,0
1849,KH0336,0
1850,KH0220,0
1851,KH0220,0
1855,KH0336,0
1856,KH0336,0
1857,KH0220,0
1858,KH0336,0
1861,KH0335,0
1862,KH0220,0
1864,KH0336,0
1865,KH0336,0
1866,KH0336,0
1867,KH0336,0
1870,KH0220,0
1871,KH0220,0
1872,KH0336,0
1873,KH0336,0
1876,KH0220,0
1877,KH0336,0
1879,KH0336,0
1881,KH0336,0
1882,KH0336,0
1883,KH0336,0
1884,KH0336,0
1886,KH0336,0
1887,KH0336,0
1888,KH0336,0
1889,KH0336,0
1892,KH0220,0
1893,KH0336,0
1895,KH0336,0
1896,KH0336,0
1897,KH0336,0
1898,KH0336,0
1899,KH0220,0
1901,KH0220,0
1904,KH0336,0
1906,KH0336,0
1909,KH0220,0
1910,KH0336,0
1914,KH0336,0
1916,KH0220,0
1918,KH0220,0
1919,KH0336,0
1921,KH0336,0
1922,KH0335,0
1923,KH0220,0
1924,KH0336,0
1925,KH0220,0
1926,KH0335,0
1929,KH0336,0
1930,KH0220,0
1931,KH0335,0
1932,KH0336,0
1935,KH0336,0
1937,KH0336,0
1938,KH0336,0
1939,KH0336,0
1943,KH0220,0
1946,KH0336,0
1947,KH0335,0
1948,KH0308,0
1951,KH0336,0
1952,KH0220,0
1953,KH0308,0
1955,KH0335,0
1957,KH0336,0
1958,KH0336,0
1959,KH0335,0
1960,KH0220,0
1961,KH0336,0
1962,KH0336,0
1964,KH0336,0
1965,KH0335,0
1967,KH0336,0
1968,KH0336,0
1969,KH0335,0
1970,KH0336,0
1971,KH0336,0
1972,KH0336,0
1973,KH0336,0
1974,KH0336,0
1975,KH0335,0
1976,KH0336,0
1980,KH0336,0
1981,KH0220,0
1982,KH0336,0
1984,KH0336,0
1986,KH0335,0
1987,KH0335,0
1991,KH0220,0
1992,KH0335,0
1993,KH0336,0
1994,KH0336,0
1996,KH0336,0
1997,KH0336,0
1999,KH0336,0
2000,KH0336,0
2001,KH0220,0
2003,KH0335,0
2004,KH0335,0
2006,KH0220,0
2008,KH0220,0
2009,KH0220,0
2010,KH0336,0
2011,KH0335,0
2012,KH0336,0
2014,KH0336,0
2015,KH0336,0
2016,KH0336,0
2018,KH0220,0
2019,KH0335,0
2021,KH0336,0
2024,KH0336,0
2026,KH0336,0
2027,KH0336,0
2028,KH0220,0
2029,KH0336,0
2030,KH0220,0
2031,KH0336,0
2032,KH0336,0
2034,KH0336,0
2035,KH0336,0
2039,KH0308,0
2040,KH0308,0
2042,KH0336,0
2044,KH0336,0
2045,KH0336,0
2047,KH0220,0
2048,KH0220,0
2049,KH0220,0
2051,KH0336,0
2052,KH0220,0
2053,KH0335,0
2056,KH0335,0
2057,KH0335,0
2058,KH0335,0
2059,KH0335,0
2061,KH0335,0
2064,KH0335,0
2065,KH0220,0
2067,KH0335,0
2071,KH0220,0
2073,KH0336,0
2074,KH0220,0
2075,KH0336,0
2077,KH0336,0
2080,KH0220,0
2081,KH0336,0
2084,KH0336,0
2086,KH0308,0
2087,KH0335,0
2088,KH0308,0
2089,KH0220,0
2090,KH0335,0
2092,KH0336,0
2093,KH0336,0
2094,KH0335,0
2095,KH0336,0
2097,KH0220,0
2098,KH0335,0
2099,KH0335,0
2100,KH0335,0
2101,KH0336,0
2103,KH0220,0
2105,KH0336,0
2106,KH0336,0
2109,KH0335,0
2110,KH0336,0
2111,KH0308,0
2113,KH0220,0
2114,KH0220,0
2115,KH0335,0
2116,KH0220,0
2117,KH0335,0
2119,KH0336,0
2120,KH0220,0
2122,KH0336,0
2123,KH0220,0
2125,KH0335,0
2127,KH0335,0
2128,KH0336,0
2130,KH0336,0
2131,KH0220,0
2138,KH0336,0
2140,KH0336,0
2141,KH0336,0
2144,KH0308,0
2145,KH0335,0
2146,KH0308,0
2149,KH0336,0
2150,KH0336,0
2151,KH0335,0
2152,KH0336,0
2155,KH0335,0
2156,KH0220,0
2158,KH0220,0
2160,KH0335,0
2161,KH0335,0
2164,KH0336,0
2165,KH0335,0
2166,KH0336,0
2168,KH0336,0
2169,KH0336,0
2172,KH0336,0
2175,KH0336,0
2177,KH0335,0
2179,KH0335,0
2180,KH0336,0
2181,KH0220,0
2182,KH0335,0
2185,KH0335,0
2188,KH0335,0
2190,KH0220,0
2193,KH0336,0
2196,KH0336,0
2197,KH0220,0
2198,KH0336,0
2202,KH0220,0
2205,KH0220,0
2206,KH0220,0
2207,KH0336,0
2208,KH0336,0
2211,KH0308,0
2213,KH0335,0
2214,KH0220,0
2218,KH0220,0
2219,KH0220,0
2221,KH0336,0
2222,KH0336,0
2223,KH0336,0
2224,KH0220,0
2225,KH0220,0
2227,KH0220,0
2229,KH0220,0
2231,KH0335,0
2232,KH0336,0
2233,KH0336,0
2235,KH0336,0
2236,KH0335,0
2237,KH0220,0
2238,KH0335,0
2239,KH0308,0
2240,KH0336,0
2241,KH0336,0
2244,KH0220,0
2248,KH0336,0
2249,KH0220,0
2252,KH0220,0
2253,KH0336,0
2255,KH0336,0
2259,KH0336,0
2262,KH0335,0
2263,KH0335,0
2266,KH0220,0
2268,KH0336,0
2271,KH0336,0
2272,KH0308,0
2273,KH0220,0
2282,KH0336,0
2283,KH0336,0
2284,KH0336,0
2285,KH0335,0
2286,KH0220,0
2290,KH0308,0
2295,KH0308,0
2296,KH0220,0
2297,KH0336,0
2298,KH0220,0
2299,KH0335,0
2302,KH0220,0
2308,KH0335,0
2309,KH0336,0
2310,KH0220,0
2311,KH0335,0
2312,KH0335,0
2313,KH0335,0
2319,KH0220,0
2320,KH0220,0
2322,KH0336,0
2323,KH0336,0
2324,KH0308,0
2325,KH0220,0
2327,KH0335,0
2328,KH0336,0
2330,KH0335,0
2333,KH0308,0
2334,KH0336,0
2335,KH0335,0
2337,KH0308,0
2338,KH0336,0
2339,KH0336,0
2342,KH0308,0
2343,KH0336,0
2344,KH0335,0
2348,KH0336,0
2349,KH0336,0
2350,KH0336,0
2351,KH0336,0
2352,KH0336,0
2353,KH0336,0
2368,KH0076,0
2379,KH0220,0
2384,KH0261,0
2385,KH0142,0
2387,KH0336,0
2390,KH0261,0
2403,KH0220,0
2418,KH0142,0
2420,KH0301,0
2438,KH0304,0
2441,KH0142,0
2447,KH0336,0
2449,KH0049,0
2452,KH0336,0
2461,KH0220,0
2470,KH0036,0
2473,KH0144,0
2479,KH0076,0
2488,KH0142,0
2496,KH0335,0
2501,KH0252,0
2513,KH0336,0
2516,KH0036,0
2537,KH0304,0
2552,KH0076,0
2553,KH0301,0
2556,KH0316,0
2566,KH0131,0
2572,KH0131,0
2573,KH0220,0
2581,KH0336,0
2582,KH0336,0
2583,KH0336,0
2584,KH0335,0
2585,KH0336,0
2586,KH0335,0
2591,KH0219,0
2594,KH0363,0
2595,KH0049,0
2599,KH0363,0
2600,KH0336,0
2601,KH0363,0
2602,KH0219,0
2608,KH0219,0
2612,KH0219,0
2613,KH0219,0
2614,KH0335,0
2615,KH0219,0
2616,KH0336,0
2617,KH0219,0
2621,KH0335,0
2628,KH0219,0
2630,KH0219,0
2631,KH0219,0
2633,KH0335,0
2635,KH0219,0
2636,KH0219,0
2637,KH0219,0
2638,KH0363,0
2639,KH0336,0
2640,KH0335,0
2647,KH0363,0
2649,KH0336,0
2652,KH0363,0
2653,KH0168,0
2655,KH0219,0
2661,KH0335,0
2665,KH0219,0
2669,KH0219,0
2674,KH0335,0
2676,KH0219,0
2687,KH0219,0
2690,KH0219,0
2698,KH0219,0
2699,KH0335,0
2709,KH0336,0
2712,KH0335,0
2715,KH0335,0
2718,KH0363,0
2722,KH0336,0
2723,KH0335,0
1,KH0240,1
46,KH0249,1
59,KH0249,1
60,KH0236,1
61,KH0249,1
94,KH0335,1
95,KH0091,1
101,KH0268,1
108,KH0268,1
110,KH0249,1
113,KH0245,1
114,KH0236,1
117,KH0287,1
121,KH0150,1
122,KH0376,1
127,KH0240,1
128,KH0254,1
135,KH0204,1
136,KH0371,1
138,KH0375,1
140,KH0230,1
144,KH0375,1
146,KH0245,1
151,KH0275,1
153,KH0230,1
165,KH0204,1
167,KH0236,1
172,KH0204,1
180,KH0204,1
182,KH0300,1
183,KH0222,1
191,KH0254,1
193,KH0018,1
194,KH0018,1
195,KH0236,1
199,KH0250,1
201,KH0204,1
205,KH0268,1
206,KH0152,1
211,KH0249,1
212,KH0277,1
216,KH0172,1
219,KH0204,1
230,KH0268,1
232,KH0204,1
234,KH0204,1
236,KH0254,1
237,KH0139,1
241,KH0268,1
242,KH0269,1
245,KH0062,1
246,KH0269,1
248,KH0287,1
255,KH0172,1
256,KH0250,1
257,KH0204,1
258,KH0173,1
260,KH0269,1
266,KH0204,1
274,KH0269,1
276,KH0269,1
280,KH0358,1
285,KH0249,1
288,KH0250,1
293,KH0236,1
295,KH0269,1
301,KH0204,1
304,KH0204,1
309,KH0269,1
311,KH0236,1
313,KH0152,1
316,KH0055,1
320,KH0175,1
322,KH0204,1
324,KH0139,1
327,KH0018,1
329,KH0172,1
340,KH0367,1
341,KH0254,1
343,KH0152,1
348,KH0375,1
349,KH0269,1
355,KH0250,1
359,KH0334,1
362,KH0269,1
366,KH0269,1
367,KH0236,1
371,KH0163,1
373,KH0139,1
379,KH0268,1
381,KH0249,1
384,KH0055,1
387,KH0250,1
389,KH0269,1
390,KH0254,1
395,KH0222,1
398,KH0300,1
399,KH0269,1
402,KH0266,1
405,KH0254,1
407,KH0250,1
410,KH0269,1
411,KH0269,1
414,KH0269,1
416,KH0163,1
420,KH0269,1
422,KH0254,1
431,KH0160,1
436,KH0258,1
439,KH0236,1
440,KH0150,1
441,KH0152,1
444,KH0269,1
452,KH0062,1
454,KH0375,1
455,KH0018,1
457,KH0082,1
459,KH0205,1
461,KH0236,1
470,KH0269,1
471,KH0269,1
474,KH0258,1
477,KH0204,1
478,KH0319,1
481,KH0268,1
483,KH0250,1
496,KH0269,1
501,KH0358,1
503,KH0319,1
504,KH0236,1
516,KH0123,1
519,KH0240,1
522,KH0236,1
525,KH0269,1
526,KH0269,1
531,KH0055,1
535,KH0269,1
537,KH0123,1
549,KH0269,1
551,KH0269,1
556,KH0375,1
558,KH0269,1
560,KH0236,1
561,KH0120,1
563,KH0230,1
577,KH0236,1
587,KH0240,1
590,KH0358,1
591,KH0268,1
599,KH0269,1
610,KH0269,1
612,KH0163,1
615,KH0254,1
618,KH0268,1
624,KH0269,1
633,KH0222,1
642,KH0269,1
647,KH0082,1
648,KH0268,1
649,KH0204,1
664,KH0204,1
667,KH0268,1
668,KH0236,1
671,KH0334,1
673,KH0236,1
675,KH0236,1
676,KH0254,1
678,KH0249,1
683,KH0139,1
685,KH0250,1
690,KH0152,1
693,KH0240,1
697,KH0236,1
702,KH0254,1
703,KH0062,1
705,KH0236,1
711,KH0204,1
712,KH0375,1
715,KH0236,1
722,KH0204,1
726,KH0163,1
728,KH0018,1
729,KH0269,1
741,KH0123,1
743,KH0120,1
752,KH0018,1
753,KH0319,1
756,KH0204,1
757,KH0062,1
758,KH0371,1
759,KH0358,1
765,KH0268,1
771,KH0269,1
773,KH0375,1
776,KH0204,1
780,KH0254,1
781,KH0319,1
782,KH0018,1
783,KH0266,1
784,KH0379,1
786,KH0319,1
793,KH0230,1
798,KH0375,1
801,KH0287,1
806,KH0375,1
814,KH0287,1
815,KH0204,1
819,KH0269,1
821,KH0287,1
822,KH0249,1
827,KH0375,1
830,KH0266,1
841,KH0319,1
846,KH0358,1
850,KH0163,1
851,KH0204,1
852,KH0319,1
853,KH0334,1
856,KH0269,1
858,KH0123,1
860,KH0236,1
878,KH0266,1
882,KH0268,1
895,KH0269,1
902,KH0236,1
906,KH0222,1
908,KH0249,1
912,KH0228,1
915,KH0268,1
916,KH0139,1
917,KH0249,1
926,KH0230,1
931,KH0268,1
940,KH0188,1
953,KH0269,1
956,KH0268,1
961,KH0268,1
962,KH0268,1
966,KH0222,1
972,KH0269,1
982,KH0269,1
994,KH0268,1
995,KH0228,1
1002,KH0379,1
1007,KH0268,1
1008,KH0249,1
1017,KH0054,1
1022,KH0055,1
1036,KH0236,1
1037,KH0258,1
1048,KH0358,1
1050,KH0185,1
1052,KH0268,1
1054,KH0269,1
1055,KH0268,1
1059,KH0268,1
1062,KH0236,1
1070,KH0139,1
1077,KH0205,1
1080,KH0108,1
1089,KH0268,1
1092,KH0018,1
1093,KH0230,1
1103,KH0268,1
1106,KH0236,1
1108,KH0268,1
1112,KH0269,1
1115,KH0250,1
1119,KH0024,1
1125,KH0269,1
1132,KH0054,1
1143,KH0222,1
1144,KH0108,1
1146,KH0108,1
1154,KH0108,1
1163,KH0268,1
1167,KH0266,1
1173,KH0018,1
1182,KH0054,1
1185,KH0268,1
1190,KH0358,1
1191,KH0222,1
1201,KH0268,1
1209,KH0108,1
1212,KH0379,1
1214,KH0108,1
1216,KH0108,1
1217,KH0222,1
1220,KH0268,1
1222,KH0222,1
1229,KH0269,1
1230,KH0268,1
1259,KH0268,1
1272,KH0375,1
1275,KH0230,1
1281,KH0055,1
1282,KH0139,1
1283,KH0108,1
1287,KH0222,1
1289,KH0024,1
1293,KH0222,1
1304,KH0139,1
1306,KH0222,1
1308,KH0230,1
1312,KH0054,1
1315,KH0268,1
1316,KH0379,1
1317,KH0018,1
1319,KH0024,1
1325,KH0379,1
1328,KH0222,1
1331,KH0379,1
1333,KH0319,1
1336,KH0230,1
1339,KH0268,1
1340,KH0108,1
1343,KH0228,1
1345,KH0319,1
1346,KH0268,1
1349,KH0228,1
1355,KH0269,1
1358,KH0240,1
1361,KH0108,1
1376,KH0371,1
1390,KH0269,1
1393,KH0268,1
1395,KH0054,1
1396,KH0379,1
1398,KH0268,1
1400,KH0268,1
1407,KH0222,1
1429,KH0055,1
1430,KH0054,1
1434,KH0268,1
1436,KH0240,1
1440,KH0018,1
1446,KH0268,1
1470,KH0375,1
1482,KH0268,1
1483,KH0024,1
1496,KH0254,1
1497,KH0319,1
1500,KH0268,1
1502,KH0375,1
1508,KH0268,1
1514,KH0236,1
1525,KH0054,1
1529,KH0240,1
1535,KH0222,1
1537,KH0230,1
1538,KH0268,1
1543,KH0268,1
1545,KH0171,1
1550,KH0018,1
1551,KH0319,1
1552,KH0379,1
1556,KH0268,1
1575,KH0230,1
1581,KH0367,1
1584,KH0123,1
1585,KH0268,1
1587,KH0240,1
1589,KH0222,1
1591,KH0236,1
1597,KH0268,1
1609,KH0222,1
1614,KH0054,1
1623,KH0268,1
1624,KH0236,1
1625,KH0258,1
1626,KH0268,1
1638,KH0319,1
1640,KH0269,1
1651,KH0319,1
1658,KH0268,1
1662,KH0222,1
1665,KH0054,1
1666,KH0222,1
1668,KH0268,1
1671,KH0222,1
1672,KH0268,1
1675,KH0054,1
1678,KH0054,1
1681,KH0054,1
1682,KH0222,1
1683,KH0222,1
1687,KH0222,1
1700,KH0258,1
1704,KH0268,1
1706,KH0024,1
1712,KH0222,1
1721,KH0258,1
1726,KH0222,1
1727,KH0258,1
1728,KH0054,1
1731,KH0222,1
1734,KH0024,1
1738,KH0055,1
1739,KH0054,1
1740,KH0222,1
1741,KH0222,1
1744,KH0222,1
1748,KH0024,1
1749,KH0054,1
1751,KH0268,1
1752,KH0222,1
1753,KH0054,1
1757,KH0024,1
1764,KH0222,1
1767,KH0222,1
1769,KH0055,1
1777,KH0024,1
1779,KH0024,1
1780,KH0054,1
1788,KH0222,1
1791,KH0222,1
1792,KH0222,1
1794,KH0222,1
1795,KH0024,1
1797,KH0055,1
1801,KH0054,1
1802,KH0222,1
1803,KH0222,1
1804,KH0054,1
