Ma SV,Ma HP,Time slot
932,KH0109,0
934,KH0109,0
936,KH0213,0
939,KH0109,0
941,KH0229,0
942,KH0109,0
943,KH0169,0
959,KH0115,0
961,KH0109,0
970,KH0117,0
981,KH0232,0
985,KH0152,0
986,KH0109,0
987,KH0018,0
991,KH0109,0
995,KH0117,0
998,KH0109,0
1009,KH0261,0
1010,KH0109,0
1012,KH0117,0
1017,KH0109,0
1034,KH0229,0
1036,KH0229,0
1041,KH0244,0
1045,KH0109,0
1051,KH0117,0
1056,KH0229,0
1064,KH0109,0
1065,KH0109,0
1076,KH0109,0
1082,KH0039,0
1088,KH0166,0
1099,KH0109,0
1114,KH0232,0
1121,KH0109,0
1127,KH0109,0
1128,KH0109,0
1131,KH0232,0
1133,KH0117,0
1135,KH0177,0
1138,KH0018,0
1139,KH0109,0
1140,KH0229,0
1142,KH0115,0
1143,KH0197,0
1152,KH0169,0
1156,KH0109,0
1158,KH0229,0
1167,KH0169,0
1169,KH0109,0
1178,KH0169,0
1183,KH0169,0
1194,KH0117,0
1199,KH0109,0
1203,KH0169,0
1207,KH0018,0
1219,KH0229,0
1222,KH0109,0
1225,KH0229,0
1226,KH0232,0
1232,KH0109,0
1233,KH0229,0
1235,KH0117,0
1236,KH0229,0
1269,KH0177,0
1278,KH0109,0
1290,KH0109,0
1293,KH0077,0
1294,KH0109,0
1295,KH0109,0
1296,KH0067,0
1308,KH0197,0
1316,KH0109,0
1321,KH0109,0
1322,KH0109,0
1326,KH0109,0
1327,KH0109,0
1332,KH0039,0
1333,KH0213,0
1344,KH0109,0
1353,KH0109,0
1358,KH0109,0
1359,KH0039,0
1370,KH0018,0
1373,KH0169,0
1378,KH0115,0
1381,KH0109,0
1382,KH0109,0
1388,KH0115,0
1389,KH0213,0
1393,KH0261,0
1395,KH0109,0
1404,KH0109,0
1420,KH0229,0
1422,KH0152,0
1430,KH0115,0
1432,KH0109,0
1434,KH0244,0
1439,KH0244,0
1440,KH0109,0
1460,KH0039,0
1477,KH0166,0
1480,KH0169,0
1481,KH0039,0
1490,KH0109,0
1494,KH0244,0
1500,KH0091,0
1504,KH0060,0
1528,KH0229,0
1531,KH0229,0
1542,KH0039,0
1551,KH0166,0
1554,KH0213,0
1560,KH0213,0
1570,KH0109,0
1573,KH0229,0
1574,KH0229,0
1589,KH0039,0
1592,KH0039,0
1595,KH0109,0
1604,KH0229,0
1606,KH0115,0
1611,KH0169,0
1616,KH0244,0
1620,KH0261,0
1623,KH0115,0
1625,KH0109,0
1630,KH0039,0
1632,KH0181,0
1634,KH0229,0
1637,KH0109,0
1641,KH0070,0
1644,KH0117,0
1646,KH0060,0
1647,KH0077,0
1649,KH0232,0
1660,KH0077,0
1669,KH0018,0
1674,KH0115,0
1675,KH0229,0
1681,KH0115,0
1697,KH0197,0
1706,KH0259,0
1712,KH0077,0
1717,KH0077,0
1737,KH0169,0
1741,KH0109,0
1747,KH0117,0
1748,KH0109,0
1750,KH0109,0
1754,KH0109,0
1759,KH0109,0
1764,KH0109,0
1765,KH0109,0
1775,KH0109,0
1776,KH0109,0
1778,KH0117,0
1781,KH0109,0
1785,KH0109,0
1788,KH0134,0
1795,KH0109,0
1796,KH0117,0
1798,KH0109,0
1805,KH0117,0
1809,KH0109,0
1811,KH0117,0
1813,KH0117,0
1818,KH0117,0
1819,KH0117,0
1829,KH0109,0
1833,KH0109,0
1837,KH0117,0
1838,KH0115,0
1840,KH0117,0
1842,KH0109,0
1851,KH0109,0
1859,KH0109,0
1865,KH0200,0
1866,KH0134,0
1887,KH0115,0
1894,KH0117,0
1895,KH0109,0
1901,KH0109,0
1916,KH0109,0
1917,KH0018,0
1927,KH0109,0
1931,KH0109,0
1932,KH0077,0
1942,KH0115,0
1944,KH0117,0
1952,KH0109,0
1953,KH0109,0
1956,KH0115,0
1957,KH0117,0
1968,KH0109,0
1972,KH0115,0
1973,KH0109,0
1974,KH0115,0
1978,KH0109,0
1983,KH0134,0
1984,KH0109,0
2011,KH0109,0
2016,KH0109,0
2019,KH0109,0
2021,KH0109,0
2022,KH0109,0
2023,KH0109,0
2043,KH0109,0
2047,KH0109,0
2052,KH0117,0
2057,KH0109,0
2062,KH0109,0
2063,KH0117,0
2064,KH0117,0
2068,KH0109,0
2072,KH0109,0
2076,KH0109,0
2081,KH0109,0
2090,KH0109,0
2097,KH0117,0
2098,KH0117,0
2102,KH0117,0
2114,KH0109,0
2116,KH0109,0
2128,KH0117,0
2134,KH0109,0
2136,KH0109,0
2139,KH0109,0
2141,KH0109,0
2155,KH0109,0
2165,KH0109,0
2173,KH0109,0
2175,KH0117,0
2184,KH0109,0
2185,KH0109,0
2193,KH0229,0
2198,KH0109,0
2204,KH0109,0
2205,KH0115,0
2207,KH0109,0
2209,KH0109,0
2211,KH0115,0
2220,KH0109,0
2223,KH0109,0
2226,KH0109,0
2228,KH0109,0
2229,KH0018,0
2230,KH0109,0
2235,KH0018,0
2246,KH0117,0
2247,KH0117,0
2250,KH0117,0
2259,KH0109,0
2264,KH0109,0
2265,KH0109,0
2280,KH0117,0
2281,KH0115,0
2285,KH0115,0
2289,KH0109,0
2318,KH0109,0
2319,KH0109,0
2320,KH0109,0
2324,KH0109,0
2331,KH0109,0
2339,KH0109,0
2341,KH0109,0
2346,KH0117,0
2350,KH0109,0
2376,KH0115,0
2388,KH0109,0
2397,KH0109,0
2404,KH0109,0
2410,KH0117,0
2411,KH0109,0
2424,KH0109,0
2426,KH0115,0
2429,KH0115,0
2434,KH0117,0
2436,KH0109,0
2437,KH0109,0
2448,KH0109,0
2449,KH0109,0
2460,KH0109,0
2463,KH0115,0
2464,KH0117,0
2469,KH0109,0
2472,KH0018,0
2482,KH0109,0
2490,KH0109,0
2492,KH0109,0
2494,KH0134,0
2499,KH0109,0
2507,KH0200,0
2519,KH0117,0
2534,KH0039,0
2539,KH0117,0
2541,KH0109,0
2544,KH0115,0
2558,KH0109,0
2564,KH0117,0
2569,KH0117,0
2587,KH0169,0
2592,KH0039,0
2599,KH0109,0
2606,KH0115,0
2611,KH0117,0
2615,KH0117,0
2618,KH0229,0
2627,KH0109,0
2633,KH0109,0
2646,KH0039,0
2649,KH0117,0
2650,KH0077,0
2654,KH0177,0
2662,KH0115,0
2691,KH0117,0
2700,KH0109,0
2713,KH0117,0
2719,KH0117,0
2721,KH0109,0
2728,KH0018,0
2729,KH0117,0
2736,KH0109,0
2741,KH0261,0
2743,KH0117,0
2744,KH0261,0
2745,KH0261,0
2748,KH0169,0
2750,KH0109,0
2760,KH0213,0
2761,KH0166,0
2775,KH0109,0
2777,KH0109,0
2779,KH0109,0
2788,KH0109,0
2790,KH0109,0
2794,KH0244,0
2795,KH0117,0
2800,KH0200,0
2802,KH0117,0
2821,KH0169,0
2824,KH0115,0
2869,KH0115,0
2879,KH0018,0
2882,KH0109,0
2890,KH0117,0
2896,KH0115,0
2907,KH0115,0
2909,KH0115,0
2915,KH0115,0
2916,KH0115,0
2920,KH0115,0
2922,KH0115,0
2924,KH0115,0
2931,KH0115,0
2939,KH0115,0
2940,KH0070,0
2951,KH0115,0
2961,KH0115,0
2969,KH0115,0
2970,KH0115,0
2972,KH0115,0
2977,KH0115,0
2988,KH0115,0
3000,KH0115,0
3004,KH0115,0
3008,KH0115,0
3009,KH0115,0
3014,KH0115,0
3015,KH0115,0
3017,KH0115,0
3027,KH0115,0
3031,KH0115,0
3032,KH0115,0
3034,KH0115,0
3037,KH0115,0
3039,KH0115,0
3045,KH0070,0
3047,KH0115,0
3048,KH0115,0
3049,KH0115,0
3052,KH0115,0
3053,KH0115,0
3056,KH0115,0
3057,KH0115,0
3058,KH0115,0
3059,KH0115,0
3061,KH0115,0
3062,KH0115,0
3069,KH0115,0
3070,KH0115,0
3075,KH0115,0
3088,KH0115,0
3092,KH0115,0
3096,KH0115,0
3097,KH0070,0
3102,KH0115,0
3104,KH0115,0
3111,KH0115,0
3114,KH0115,0
3115,KH0115,0
3116,KH0115,0
3122,KH0115,0
3123,KH0115,0
3135,KH0115,0
3138,KH0115,0
3140,KH0115,0
3145,KH0070,0
3146,KH0115,0
3149,KH0070,0
3153,KH0115,0
3159,KH0115,0
3160,KH0070,0
3161,KH0115,0
3169,KH0115,0
3172,KH0115,0
3173,KH0070,0
3178,KH0115,0
3181,KH0115,0
3182,KH0115,0
3184,KH0115,0
3187,KH0115,0
3194,KH0115,0
3198,KH0070,0
3199,KH0115,0
3200,KH0115,0
3201,KH0070,0
3202,KH0115,0
3207,KH0115,0
3212,KH0115,0
3220,KH0070,0
3221,KH0070,0
3226,KH0115,0
3228,KH0115,0
3235,KH0115,0
3238,KH0070,0
3239,KH0115,0
3245,KH0115,0
3250,KH0115,0
3251,KH0115,0
3257,KH0070,0
3262,KH0115,0
3263,KH0115,0
3271,KH0070,0
3280,KH0115,0
3281,KH0115,0
3288,KH0115,0
3289,KH0115,0
3292,KH0115,0
3293,KH0115,0
3294,KH0115,0
3295,KH0115,0
3296,KH0070,0
3301,KH0070,0
3307,KH0115,0
3312,KH0115,0
3319,KH0115,0
3325,KH0115,0
3326,KH0115,0
3330,KH0115,0
3333,KH0115,0
3336,KH0115,0
3337,KH0115,0
3340,KH0115,0
3341,KH0115,0
3342,KH0115,0
3347,KH0115,0
3348,KH0070,0
3349,KH0115,0
3363,KH0115,0
3366,KH0070,0
3373,KH0115,0
3377,KH0115,0
3380,KH0115,0
3383,KH0115,0
3384,KH0115,0
3389,KH0115,0
3400,KH0115,0
3402,KH0115,0
3407,KH0070,0
3409,KH0070,0
3411,KH0070,0
3414,KH0115,0
3415,KH0115,0
3418,KH0115,0
3419,KH0070,0
3420,KH0115,0
3421,KH0115,0
3424,KH0115,0
3427,KH0115,0
3432,KH0115,0
3434,KH0115,0
3435,KH0070,0
3438,KH0115,0
3443,KH0115,0
3448,KH0115,0
3454,KH0115,0
3455,KH0115,0
3458,KH0070,0
3462,KH0115,0
3466,KH0115,0
3467,KH0070,0
3470,KH0115,0
3472,KH0070,0
3475,KH0115,0
3479,KH0115,0
3484,KH0070,0
3491,KH0115,0
3494,KH0070,0
3497,KH0115,0
3499,KH0070,0
3502,KH0115,0
3505,KH0115,0
3515,KH0115,0
3528,KH0115,0
3530,KH0115,0
3538,KH0115,0
3553,KH0115,0
3556,KH0070,0
3558,KH0070,0
3562,KH0115,0
3566,KH0070,0
3569,KH0115,0
3574,KH0115,0
3579,KH0070,0
3586,KH0115,0
3587,KH0115,0
3588,KH0115,0
3591,KH0115,0
3593,KH0115,0
3595,KH0070,0
3598,KH0115,0
3599,KH0115,0
3609,KH0115,0
3610,KH0115,0
3612,KH0115,0
3625,KH0115,0
3627,KH0115,0
3628,KH0115,0
3629,KH0115,0
3631,KH0115,0
3636,KH0070,0
3637,KH0115,0
3638,KH0115,0
3641,KH0115,0
3642,KH0070,0
3647,KH0115,0
3651,KH0115,0
3653,KH0115,0
3656,KH0115,0
3657,KH0070,0
3659,KH0115,0
3660,KH0070,0
3661,KH0115,0
3671,KH0115,0
3672,KH0115,0
3677,KH0115,0
3685,KH0115,0
3686,KH0115,0
3688,KH0115,0
3695,KH0115,0
3697,KH0115,0
3703,KH0070,0
3704,KH0115,0
3706,KH0070,0
3710,KH0115,0
3712,KH0115,0
3716,KH0070,0
3718,KH0115,0
3720,KH0115,0
3721,KH0115,0
3725,KH0115,0
3730,KH0115,0
3733,KH0115,0
3734,KH0115,0
3736,KH0115,0
3745,KH0115,0
3746,KH0070,0
3747,KH0115,0
3748,KH0115,0
3749,KH0115,0
3752,KH0115,0
3755,KH0070,0
3759,KH0115,0
3765,KH0115,0
3770,KH0115,0
3784,KH0115,0
3790,KH0115,0
3796,KH0115,0
3806,KH0109,0
3809,KH0115,0
3814,KH0115,0
3816,KH0117,0
3832,KH0115,0
3835,KH0115,0
3848,KH0115,0
3853,KH0213,0
3856,KH0115,0
3858,KH0115,0
3859,KH0115,0
3867,KH0109,0
3869,KH0115,0
3872,KH0115,0
3875,KH0115,0
3885,KH0115,0
3886,KH0115,0
3888,KH0115,0
3891,KH0115,0
3896,KH0115,0
3905,KH0115,0
3912,KH0177,0
3918,KH0115,0
3920,KH0115,0
3933,KH0213,0
3936,KH0018,0
3939,KH0115,0
3944,KH0115,0
3953,KH0115,0
3956,KH0115,0
3961,KH0115,0
3990,KH0115,0
3994,KH0115,0
3997,KH0115,0
4005,KH0115,0
4014,KH0115,0
4020,KH0117,0
4046,KH0138,0
4047,KH0109,0
4048,KH0200,0
4052,KH0115,0
4054,KH0109,0
4055,KH0039,0
4056,KH0039,0
4064,KH0115,0
4065,KH0115,0
4066,KH0115,0
4067,KH0115,0
4068,KH0070,0
4073,KH0070,0
4074,KH0115,0
4085,KH0115,0
4086,KH0018,0
4087,KH0115,0
4091,KH0109,0
4093,KH0115,0
4094,KH0115,0
4097,KH0070,0
4098,KH0115,0
4100,KH0115,0
4101,KH0109,0
4102,KH0115,0
4104,KH0115,0
4105,KH0259,0
4106,KH0115,0
4108,KH0115,0
4109,KH0115,0
4114,KH0115,0
4118,KH0115,0
4120,KH0115,0
4124,KH0070,0
4127,KH0115,0
4133,KH0115,0
4136,KH0115,0
4138,KH0177,0
4139,KH0115,0
4146,KH0070,0
4147,KH0109,0
4152,KH0115,0
4169,KH0077,0
4174,KH0115,0
4184,KH0134,0
4192,KH0109,0
4228,KH0115,0
4240,KH0115,0
4242,KH0115,0
4247,KH0115,0
4248,KH0115,0
4260,KH0115,0
4267,KH0115,0
4274,KH0115,0
4283,KH0115,0
4325,KH0232,0
4360,KH0018,0
10,KH0251,1
30,KH0249,1
33,KH0164,1
47,KH0072,1
69,KH0072,1
81,KH0189,1
83,KH0249,1
102,KH0137,1
115,KH0061,1
117,KH0243,1
134,KH0041,1
140,KH0164,1
142,KH0075,1
145,KH0034,1
160,KH0189,1
164,KH0249,1
169,KH0036,1
171,KH0243,1
176,KH0225,1
178,KH0072,1
183,KH0118,1
184,KH0075,1
204,KH0024,1
216,KH0164,1
218,KH0150,1
219,KH0123,1
222,KH0026,1
225,KH0061,1
230,KH0026,1
231,KH0133,1
235,KH0164,1
241,KH0118,1
246,KH0041,1
249,KH0189,1
253,KH0189,1
257,KH0133,1
279,KH0041,1
283,KH0072,1
285,KH0225,1
286,KH0133,1
294,KH0034,1
304,KH0249,1
308,KH0072,1
312,KH0251,1
319,KH0133,1
322,KH0072,1
334,KH0118,1
336,KH0034,1
340,KH0225,1
347,KH0072,1
348,KH0075,1
354,KH0150,1
357,KH0249,1
362,KH0164,1
378,KH0036,1
389,KH0150,1
392,KH0118,1
394,KH0189,1
396,KH0079,1
397,KH0079,1
398,KH0123,1
420,KH0249,1
426,KH0079,1
430,KH0243,1
442,KH0150,1
448,KH0150,1
452,KH0072,1
455,KH0072,1
460,KH0072,1
465,KH0133,1
469,KH0079,1
470,KH0072,1
476,KH0225,1
486,KH0225,1
487,KH0079,1
491,KH0243,1
498,KH0041,1
500,KH0072,1
503,KH0072,1
513,KH0225,1
516,KH0251,1
518,KH0072,1
539,KH0243,1
543,KH0225,1
560,KH0251,1
561,KH0164,1
564,KH0026,1
565,KH0225,1
568,KH0150,1
582,KH0072,1
583,KH0072,1
601,KH0137,1
604,KH0062,1
606,KH0150,1
608,KH0118,1
611,KH0150,1
613,KH0150,1
621,KH0123,1
630,KH0249,1
632,KH0079,1
633,KH0189,1
642,KH0249,1
651,KH0133,1
664,KH0251,1
673,KH0251,1
683,KH0072,1
692,KH0036,1
697,KH0041,1
706,KH0133,1
710,KH0075,1
725,KH0075,1
737,KH0026,1
738,KH0150,1
741,KH0075,1
757,KH0072,1
763,KH0062,1
765,KH0024,1
767,KH0251,1
768,KH0079,1
787,KH0118,1
795,KH0189,1
796,KH0133,1
816,KH0079,1
821,KH0225,1
824,KH0123,1
829,KH0164,1
841,KH0036,1
859,KH0036,1
864,KH0079,1
867,KH0123,1
872,KH0189,1
875,KH0164,1
882,KH0041,1
890,KH0072,1
894,KH0034,1
896,KH0123,1
902,KH0041,1
903,KH0041,1
908,KH0164,1
924,KH0072,1
930,KH0150,1
931,KH0150,1
933,KH0072,1
934,KH0164,1
936,KH0164,1
941,KH0225,1
950,KH0075,1
952,KH0251,1
963,KH0150,1
964,KH0041,1
972,KH0225,1
976,KH0150,1
998,KH0164,1
1002,KH0150,1
1004,KH0036,1
1008,KH0251,1
1018,KH0150,1
1020,KH0164,1
1036,KH0036,1
1044,KH0164,1
1047,KH0164,1
1049,KH0041,1
1052,KH0164,1
1054,KH0041,1
1056,KH0225,1
1064,KH0079,1
1071,KH0072,1
1077,KH0072,1
1079,KH0251,1
1086,KH0072,1
1092,KH0123,1
1094,KH0164,1
1102,KH0251,1
1120,KH0164,1
1122,KH0072,1
1131,KH0189,1
1132,KH0133,1
1138,KH0189,1
1145,KH0123,1
1148,KH0164,1
1151,KH0041,1
1153,KH0150,1
1157,KH0251,1
1163,KH0079,1
1167,KH0164,1
1170,KH0133,1
1176,KH0036,1
1178,KH0150,1
1183,KH0251,1
1189,KH0164,1
1190,KH0133,1
1200,KH0072,1
1202,KH0189,1
1215,KH0150,1
1218,KH0251,1
1220,KH0036,1
1222,KH0079,1
1227,KH0164,1
1235,KH0118,1
1250,KH0118,1
1251,KH0164,1
1264,KH0164,1
1269,KH0123,1
1270,KH0164,1
1273,KH0225,1
1281,KH0251,1
1282,KH0251,1
1286,KH0251,1
1287,KH0041,1
1291,KH0164,1
1304,KH0072,1
1315,KH0164,1
1316,KH0133,1
1320,KH0072,1
1323,KH0118,1
1324,KH0150,1
1328,KH0079,1
1341,KH0041,1
1355,KH0251,1
1371,KH0150,1
1374,KH0079,1
1385,KH0041,1
1388,KH0072,1
1413,KH0079,1
1418,KH0041,1
1445,KH0164,1
1448,KH0118,1
1449,KH0041,1
1457,KH0164,1
1458,KH0072,1
1460,KH0041,1
1461,KH0118,1
1465,KH0041,1
1467,KH0225,1
1470,KH0251,1
1481,KH0041,1
1483,KH0225,1
1485,KH0024,1
1501,KH0072,1
1502,KH0189,1
1504,KH0061,1
1505,KH0036,1
1507,KH0249,1
1511,KH0123,1
1523,KH0118,1
1524,KH0079,1
1529,KH0164,1
1530,KH0251,1
1546,KH0251,1
1547,KH0072,1
1548,KH0123,1
1551,KH0036,1
1564,KH0164,1
1570,KH0164,1
1578,KH0189,1
1579,KH0164,1
1588,KH0164,1
1590,KH0225,1
1592,KH0041,1
1600,KH0225,1
1608,KH0036,1
1614,KH0123,1
1619,KH0075,1
1624,KH0249,1
1634,KH0041,1
1639,KH0249,1
1652,KH0034,1
1657,KH0249,1
1671,KH0123,1
1673,KH0251,1
1674,KH0072,1
1678,KH0249,1
1688,KH0251,1
1705,KH0123,1
1716,KH0225,1
1723,KH0249,1
1732,KH0251,1
1758,KH0123,1
1761,KH0072,1
1777,KH0034,1
1784,KH0123,1
1788,KH0133,1
1801,KH0072,1
1805,KH0072,1
1806,KH0123,1
1815,KH0041,1
1816,KH0123,1
1821,KH0249,1
1825,KH0072,1
1827,KH0072,1
1828,KH0189,1
1839,KH0072,1
1848,KH0249,1
1857,KH0189,1
1858,KH0041,1
1869,KH0189,1
1895,KH0189,1
1903,KH0075,1
1910,KH0189,1
1913,KH0150,1
1915,KH0123,1
1924,KH0133,1
1928,KH0189,1
1945,KH0123,1
1948,KH0189,1
1949,KH0123,1
1950,KH0189,1
1955,KH0189,1
1964,KH0150,1
1968,KH0072,1
1969,KH0072,1
1970,KH0072,1
1985,KH0249,1
1991,KH0075,1
2003,KH0249,1
2004,KH0189,1
2017,KH0123,1
2026,KH0123,1
2039,KH0251,1
2052,KH0150,1
2054,KH0072,1
2059,KH0189,1
2060,KH0133,1
2067,KH0072,1
2089,KH0123,1
2093,KH0072,1
2103,KH0072,1
2127,KH0123,1
2131,KH0123,1
2142,KH0072,1
2144,KH0079,1
2148,KH0041,1
2158,KH0133,1
2162,KH0072,1
2163,KH0072,1
2167,KH0072,1
2169,KH0075,1
2171,KH0123,1
2172,KH0072,1
2174,KH0072,1
2178,KH0123,1
2182,KH0075,1
2193,KH0251,1
2196,KH0072,1
2197,KH0249,1
2222,KH0079,1
2225,KH0251,1
2228,KH0123,1
2231,KH0072,1
2248,KH0072,1
2255,KH0189,1
2256,KH0072,1
2275,KH0072,1
2278,KH0150,1
2286,KH0189,1
2294,KH0072,1
2296,KH0072,1
2304,KH0189,1
2308,KH0123,1
2319,KH0123,1
2326,KH0123,1
2331,KH0251,1
2350,KH0123,1
2355,KH0072,1
2358,KH0189,1
2365,KH0251,1
2372,KH0189,1
2373,KH0075,1
2377,KH0075,1
2379,KH0133,1
2380,KH0249,1
2385,KH0123,1
2389,KH0034,1
2390,KH0075,1
2394,KH0189,1
2395,KH0123,1
2417,KH0075,1
2425,KH0249,1
2427,KH0034,1
2429,KH0075,1
2430,KH0251,1
2439,KH0189,1
2444,KH0123,1
2446,KH0072,1
2452,KH0123,1
2454,KH0249,1
2463,KH0072,1
2470,KH0072,1
2474,KH0249,1
2489,KH0072,1
2495,KH0072,1
2496,KH0251,1
2504,KH0123,1
2512,KH0072,1
2525,KH0024,1
2532,KH0072,1
2546,KH0189,1
2547,KH0075,1
2550,KH0123,1
2551,KH0123,1
2553,KH0075,1
2554,KH0133,1
2574,KH0251,1
2578,KH0189,1
2581,KH0034,1
2584,KH0189,1
2586,KH0189,1
2590,KH0150,1
2604,KH0189,1
2607,KH0123,1
2617,KH0072,1
2620,KH0123,1
2621,KH0118,1
2623,KH0189,1
2624,KH0123,1
2637,KH0072,1
2638,KH0079,1
2641,KH0189,1
2642,KH0072,1
2645,KH0249,1
2648,KH0251,1
2651,KH0123,1
2652,KH0251,1
2653,KH0036,1
2654,KH0072,1
2655,KH0123,1
2656,KH0072,1
2660,KH0041,1
2673,KH0189,1
2674,KH0189,1
2676,KH0041,1
2679,KH0189,1
2680,KH0189,1
2682,KH0034,1
2685,KH0079,1
2691,KH0075,1
2697,KH0164,1
2705,KH0164,1
2714,KH0189,1
2717,KH0249,1
2722,KH0041,1
2723,KH0225,1
2727,KH0189,1
2734,KH0251,1
2740,KH0079,1
2755,KH0133,1
2761,KH0189,1
2765,KH0072,1
2767,KH0072,1
2777,KH0251,1
2781,KH0189,1
2784,KH0036,1
2787,KH0189,1
2805,KH0075,1
2812,KH0072,1
2823,KH0123,1
2826,KH0072,1
2839,KH0249,1
2855,KH0123,1
2860,KH0075,1
2865,KH0123,1
2871,KH0072,1
2877,KH0249,1
2881,KH0249,1
2908,KH0249,1
2928,KH0072,1
2948,KH0072,1
2953,KH0072,1
2957,KH0072,1
2986,KH0072,1
2991,KH0072,1
2997,KH0072,1
3003,KH0072,1
3008,KH0072,1
3012,KH0072,1
3014,KH0072,1
3021,KH0072,1
3022,KH0072,1
3023,KH0072,1
3032,KH0072,1
3035,KH0072,1
3038,KH0072,1
3046,KH0072,1
3047,KH0072,1
3050,KH0072,1
3054,KH0072,1
3059,KH0072,1
3062,KH0072,1
3064,KH0072,1
3065,KH0072,1
3075,KH0072,1
3082,KH0072,1
3083,KH0072,1
3084,KH0072,1
3086,KH0072,1
3095,KH0072,1
3098,KH0072,1
3103,KH0072,1
3108,KH0072,1
3117,KH0072,1
3124,KH0072,1
3126,KH0072,1
3127,KH0072,1
3147,KH0072,1
3152,KH0072,1
3176,KH0072,1
3187,KH0072,1
3188,KH0072,1
3191,KH0072,1
3199,KH0072,1
3214,KH0072,1
3239,KH0072,1
3240,KH0072,1
3242,KH0072,1
3243,KH0072,1
3263,KH0072,1
3279,KH0072,1
3286,KH0072,1
3312,KH0072,1
3321,KH0072,1
3328,KH0072,1
3342,KH0072,1
3343,KH0072,1
3346,KH0072,1
3347,KH0072,1
3350,KH0072,1
3357,KH0072,1
3369,KH0072,1
3386,KH0072,1
3422,KH0072,1
3426,KH0072,1
3434,KH0072,1
3460,KH0072,1
3473,KH0072,1
3496,KH0072,1
3501,KH0072,1
3508,KH0072,1
3515,KH0072,1
3517,KH0072,1
3524,KH0072,1
3527,KH0072,1
3542,KH0072,1
3543,KH0072,1
3548,KH0072,1
3563,KH0072,1
3571,KH0072,1
3573,KH0072,1
3574,KH0072,1
3575,KH0072,1
3583,KH0072,1
3585,KH0072,1
3600,KH0072,1
3607,KH0072,1
3629,KH0072,1
3636,KH0072,1
3637,KH0072,1
3639,KH0072,1
3644,KH0072,1
3661,KH0072,1
3664,KH0072,1
3680,KH0072,1
3681,KH0072,1
3684,KH0072,1
3695,KH0072,1
3707,KH0072,1
3723,KH0072,1
3750,KH0072,1
3753,KH0072,1
3778,KH0072,1
3792,KH0072,1
3802,KH0189,1
3808,KH0072,1
3820,KH0072,1
3833,KH0072,1
3843,KH0072,1
3846,KH0072,1
3859,KH0251,1
3862,KH0133,1
3863,KH0123,1
3870,KH0072,1
3871,KH0072,1
3875,KH0072,1
3881,KH0072,1
3894,KH0072,1
3898,KH0072,1
3906,KH0072,1
3916,KH0075,1
3929,KH0189,1
3931,KH0072,1
3935,KH0189,1
3940,KH0072,1
3950,KH0251,1
3955,KH0072,1
3960,KH0133,1
3966,KH0072,1
3991,KH0072,1
3996,KH0041,1
3998,KH0079,1
4006,KH0072,1
4007,KH0072,1
4009,KH0072,1
4016,KH0072,1
4026,KH0072,1
4028,KH0123,1
4030,KH0072,1
4031,KH0123,1
4050,KH0243,1
4051,KH0041,1
