Ma SV,Ma HP
124,0080
125,0040
125,0042
126,0026
127,0029
127,0069
128,0075
129,0055
130,0052
131,0042
132,0037
133,0073
133,0075
133,0077
133,0079
134,0033
134,0078
135,0015
136,0021
136,0024
137,0018
138,0039
138,0042
139,0007
139,0013
140,0016
140,0039
140,0069
141,0061
142,0014
142,0020
142,0073
143,0031
143,0033
143,0066
143,0074
144,0027
145,0024
146,0079
147,0061
147,0063
148,0039
149,0033
150,0080
151,0033
152,0033
152,0079
153,0002
153,0004
153,0006
153,0011
153,0013
154,0068
154,0071
155,0073
155,0076
155,0080
156,0057
157,0070
158,0063
159,0034
159,0044
159,0055
159,0068
160,0023
161,0023
161,0026
162,0015
162,0033
162,0077
162,0080
163,0019
163,0076
163,0077
163,0081
164,0021
164,0029
164,0040
165,0019
166,0059
166,0060
166,0068
166,0069
166,0070
167,0077
168,0031
168,0073
168,0078
168,0080
169,0002
169,0013
170,0013
171,0073
171,0077
171,0080
172,0034
172,0049
173,0032
173,0033
173,0076
173,0077
173,0080
173,0081
174,0014
174,0031
174,0032
174,0074
175,0015
176,0016
176,0044
176,0047
176,0048
176,0069
177,0013
177,0021
177,0023
177,0027
178,0031
179,0001
179,0008
179,0010
179,0013
180,0001
181,0075
182,0022
183,0040
183,0041
183,0050
183,0072
184,0008
184,0019
184,0021
185,0027
186,0049
186,0069
187,0034
187,0070
188,0033
188,0078
189,0047
189,0049
189,0051
189,0057
190,0021
191,0073
192,0078
192,0080
193,0004
194,0030
195,0020
195,0073
196,0070
197,0021
197,0030
198,0073
199,0004
199,0007
200,0047
200,0049
201,0063
202,0073
203,0015
203,0077
204,0057
204,0063
205,0040
205,0054
206,0029
206,0030
206,0063
206,0064
207,0078
208,0022
208,0033
209,0063
209,0064
209,0070
210,0024
210,0044
210,0049
210,0057
211,0076
211,0080
211,0081
212,0019
212,0073
212,0076
212,0081
213,0081
214,0004
214,0008
214,0011
214,0013
215,0021
215,0023
215,0035
215,0036
215,0051
216,0073
217,0073
217,0075
217,0077
217,0079
218,0041
218,0065
219,0019
219,0037
219,0055
219,0056
220,0001
220,0002
220,0003
220,0027
221,0010
221,0013
222,0037
223,0015
223,0033
224,0008
224,0027
224,0030
225,0044
225,0048
226,0066
226,0076
227,0029
227,0066
228,0042
228,0046
229,0042
229,0046
230,0036
230,0049
230,0051
230,0068
231,0024
231,0029
232,0079
233,0037
233,0038
233,0039
233,0040
233,0042
234,0014
234,0032
234,0033
234,0066
235,0036
235,0045
235,0051
235,0069
236,0036
236,0038
236,0040
236,0068
236,0069
237,0081
238,0033
238,0080
239,0076
239,0077
239,0080
240,0001
240,0010
240,0013
241,0026
242,0075
242,0077
242,0081
243,0067
244,0042
245,0016
245,0053
246,0035
246,0052
247,0015
247,0081
248,0023
248,0038
248,0039
249,0021
249,0030
249,0070
249,0071
250,0080
251,0073
251,0075
251,0079
251,0081
252,0019
252,0073
252,0080
253,0081
254,0019
254,0053
254,0054
254,0071
255,0007
256,0052
257,0078
258,0025
259,0076
259,0077
259,0080
260,0076
260,0077
260,0080
261,0080
262,0046
262,0049
263,0023
263,0027
263,0034
263,0040
264,0073
264,0075
264,0076
264,0080
264,0081
265,0014
265,0023
265,0025
265,0027
265,0028
266,0075
267,0015
267,0077
268,0077
269,0037
269,0038
269,0041
269,0065
269,0070
270,0055
270,0060
271,0040
271,0069
271,0070
272,0002
272,0007
272,0011
272,0012
273,0010
273,0011
273,0017
273,0020
274,0019
274,0036
274,0040
274,0054
275,0047
276,0077
276,0081
277,0065
278,0032
278,0073
278,0074
279,0026
280,0033
280,0066
280,0073
280,0075
280,0076
281,0080
282,0068
283,0036
283,0051
283,0055
284,0042
285,0015
285,0073
285,0077
285,0078
286,0073
286,0075
286,0081
287,0056
288,0034
288,0050
288,0051
289,0066
289,0078
289,0080
290,0078
291,0028
291,0032
291,0066
291,0078
292,0015
292,0027
292,0028
293,0044
293,0046
293,0047
293,0049
293,0070
294,0014
294,0017
294,0022
294,0031
294,0032
294,0033
295,0024
295,0027
296,0021
296,0028
296,0031
296,0032
296,0033
296,0074
297,0077
298,0047
299,0080
299,0081
300,0076
300,0077
301,0004
302,0073
302,0075
302,0076
302,0081
303,0022
303,0080
304,0019
304,0055
304,0059
304,0060
305,0021
305,0024
305,0029
306,0040
307,0063
308,0021
308,0022
308,0024
308,0025
308,0027
308,0030
309,0036
309,0037
309,0038
310,0002
310,0003
310,0006
310,0010
311,0020
312,0003
313,0022
313,0023
313,0024
314,0023
314,0044
314,0047
314,0049
315,0014
315,0031
315,0033
315,0066
315,0074
316,0019
317,0015
317,0019
318,0010
318,0019
319,0027
320,0027
320,0040
321,0052
322,0001
322,0004
322,0006
322,0011
322,0013
323,0061
324,0017
324,0023
324,0073
324,0078
325,0015
325,0036
325,0051
325,0063
326,0015
326,0031
326,0033
326,0066
326,0074
327,0070
328,0033
329,0027
329,0080
330,0077
330,0079
331,0018
331,0029
331,0030
332,0015
332,0018
333,0036
334,0021
334,0058
334,0059
335,0021
335,0066
335,0081
336,0014
336,0073
336,0077
336,0078
336,0079
337,0018
337,0026
338,0018
339,0015
339,0027
339,0032
340,0010
341,0033
342,0019
342,0032
343,0021
343,0040
344,0015
344,0026
344,0027
344,0030
345,0011
346,0007
346,0030
347,0073
347,0076
347,0080
348,0019
349,0015
349,0019
349,0032
349,0066
350,0002
350,0003
350,0007
350,0011
350,0012
351,0081
352,0079
353,0017
353,0019
353,0023
353,0027
354,0066
354,0077
354,0080
355,0027
355,0037
355,0040
355,0073
356,0033
356,0074
356,0079
357,0075
357,0076
357,0081
358,0018
359,0015
360,0076
361,0015
361,0032
361,0033
361,0066
362,0055
362,0068
363,0001
363,0003
363,0007
364,0016
364,0027
364,0038
365,0018
366,0031
366,0073
366,0077
367,0017
367,0027
367,0030
368,0033
368,0076
368,0077
369,0073
369,0075
369,0076
369,0081
370,0034
370,0044
370,0049
370,0069
371,0024
371,0027
372,0052
372,0053
373,0026
374,0033
375,0033
376,0018
376,0024
376,0027
376,0030
377,0016
377,0032
378,0075
378,0076
378,0081
379,0072
380,0037
380,0069
381,0033
382,0066
382,0076
382,0077
383,0036
383,0044
383,0046
383,0047
383,0049
384,0042
385,0021
385,0023
385,0027
385,0034
386,0019
386,0022
386,0030
386,0033
387,0041
387,0063
387,0064
388,0002
388,0007
388,0011
388,0012
389,0020
389,0036
389,0037
390,0021
390,0078
390,0079
391,0038
391,0040
391,0054
391,0055
392,0066
392,0073
392,0080
393,0074
394,0049
394,0051
394,0068
394,0069
395,0027
395,0066
395,0076
395,0080
396,0001
396,0008
396,0010
396,0013
397,0007
397,0012
398,0004
398,0007
399,0023
399,0052
400,0081
401,0081
402,0073
402,0076
402,0081
403,0008
403,0010
403,0021
403,0022
404,0036
404,0053
404,0055
405,0073
405,0078
405,0081
406,0058
406,0059
406,0060
406,0061
407,0070
408,0002
408,0028
409,0017
409,0021
409,0030
410,0045
410,0048
410,0050
411,0032
411,0077
412,0066
412,0073
412,0075
412,0077
412,0080
413,0028
413,0039
413,0054
413,0071
414,0046
415,0080
416,0003
416,0010
416,0013
417,0073
417,0075
417,0076
417,0081
418,0026
419,0073
419,0076
419,0077
419,0080
420,0001
420,0004
420,0006
420,0011
420,0013
421,0068
422,0036
422,0047
422,0051
422,0054
423,0073
423,0075
423,0078
424,0019
424,0025
424,0030
424,0040
425,0016
425,0034
425,0050
425,0054
426,0046
426,0049
426,0051
427,0073
427,0075
427,0079
428,0012
428,0025
428,0032
428,0033
429,0056
429,0060
429,0069
429,0070
430,0021
430,0064
430,0070
431,0052
431,0053
432,0080
433,0066
433,0076
433,0081
434,0023
434,0056
435,0034
435,0049
435,0050
435,0058
435,0059
436,0075
436,0081
437,0017
437,0024
437,0025
437,0027
437,0030
438,0016
438,0037
438,0039
438,0054
438,0056
439,0003
439,0011
439,0019
439,0025
440,0021
441,0073
442,0017
442,0024
442,0028
442,0030
442,0034
443,0057
443,0058
443,0062
443,0063
443,0064
444,0056
445,0052
445,0053
445,0054
446,0073
446,0081
447,0027
447,0040
447,0042
448,0037
448,0039
448,0041
448,0043
448,0054
449,0054
450,0041
450,0056
450,0059
450,0060
451,0081
452,0045
452,0047
452,0050
452,0051
453,0070
454,0019
454,0058
455,0076
455,0080
456,0027
456,0066
456,0075
457,0073
457,0076
457,0081
458,0036
458,0038
458,0040
459,0024
459,0051
459,0053
459,0054
459,0055
460,0021
460,0035
460,0080
461,0080
461,0081
462,0021
463,0052
463,0053
463,0054
464,0073
464,0076
464,0077
465,0073
465,0080
465,0081
466,0011
467,0013
467,0017
467,0020
468,0066
468,0073
468,0080
468,0081
469,0040
470,0046
470,0051
470,0055
470,0069
471,0062
471,0063
472,0073
472,0078
472,0079
473,0066
473,0076
473,0081
474,0037
474,0040
474,0043
474,0062
475,0035
475,0036
475,0040
475,0055
475,0068
476,0058
476,0059
476,0060
476,0061
477,0019
477,0041
477,0052
478,0073
478,0075
478,0078
478,0079
479,0075
479,0080
479,0081
480,0073
480,0075
480,0076
480,0081
481,0066
481,0073
481,0074
481,0075
481,0076
482,0015
482,0031
482,0032
482,0033
482,0074
483,0032
483,0033
484,0073
484,0076
484,0081
485,0025
485,0078
485,0079
486,0047
486,0049
487,0056
487,0058
487,0070
488,0076
488,0080
488,0081
489,0073
489,0076
489,0077
490,0046
491,0037
491,0039
492,0050
493,0023
493,0070
494,0073
495,0033
495,0066
495,0076
496,0033
496,0066
496,0075
496,0076
496,0078
497,0030
497,0056
498,0073
498,0075
498,0076
498,0081
499,0037
499,0046
500,0016
500,0045
500,0047
500,0049
500,0067
500,0069
501,0068
501,0073
501,0078
502,0036
502,0037
502,0068
503,0017
503,0023
503,0028
503,0034
504,0034
504,0046
504,0063
504,0064
505,0050
505,0056
505,0058
505,0059
505,0060
506,0044
506,0049
506,0070
507,0033
508,0073
508,0075
508,0076
508,0081
509,0081
510,0073
510,0075
510,0076
510,0078
511,0026
512,0080
513,0004
513,0008
513,0013
514,0045
514,0046
514,0047
514,0050
515,0066
515,0073
515,0075
515,0077
515,0081
516,0066
516,0073
516,0075
516,0076
516,0081
517,0075
518,0033
518,0075
518,0076
518,0077
518,0081
519,0023
519,0029
520,0080
520,0081
521,0014
521,0073
521,0078
522,0037
523,0066
523,0077
524,0073
524,0075
524,0081
525,0064
526,0026
526,0027
526,0054
526,0055
527,0037
527,0038
528,0076
528,0080
529,0020
529,0021
529,0024
529,0027
529,0030
530,0008
530,0010
530,0013
530,0017
531,0073
531,0076
531,0077
531,0080
532,0039
533,0042
534,0026
534,0047
534,0070
535,0017
535,0019
535,0021
535,0030
536,0033
536,0075
536,0079
537,0036
537,0044
537,0051
537,0055
537,0068
538,0073
538,0076
538,0077
539,0034
539,0049
539,0051
539,0069
540,0066
540,0073
540,0074
540,0077
541,0018
541,0021
541,0023
542,0010
542,0017
542,0019
542,0030
543,0066
543,0076
543,0081
544,0003
544,0011
544,0013
545,0014
545,0027
545,0031
546,0055
546,0057
546,0058
547,0073
547,0076
547,0077
547,0080
548,0024
548,0026
548,0051
549,0046
549,0054
549,0056
549,0078
550,0004
551,0063
552,0076
552,0081
553,0081
554,0019
554,0027
554,0030
554,0054
555,0004
555,0007
556,0017
556,0020
556,0024
556,0025
556,0027
557,0041
557,0046
557,0054
558,0073
558,0076
558,0081
559,0077
559,0080
560,0073
560,0077
560,0078
561,0007
561,0013
562,0075
562,0076
562,0077
562,0079
562,0080
563,0052
564,0023
564,0036
565,0021
565,0041
565,0042
565,0056
566,0051
566,0068
566,0069
567,0015
567,0031
567,0032
567,0033
567,0074
568,0045
568,0047
568,0050
568,0051
568,0067
569,0040
569,0041
569,0056
570,0002
570,0003
570,0011
570,0013
571,0010
571,0032
572,0014
572,0019
572,0025
572,0027
572,0030
573,0047
573,0049
573,0069
574,0022
574,0023
574,0036
574,0041
574,0051
575,0021
575,0059
575,0060
575,0061
575,0062
576,0014
576,0027
576,0031
576,0032
577,0045
577,0050
577,0070
577,0072
578,0002
578,0003
578,0007
578,0011
579,0027
580,0023
580,0057
580,0068
580,0071
581,0073
581,0077
581,0080
581,0081
582,0015
582,0033
582,0077
582,0078
582,0079
583,0008
583,0010
584,0019
584,0026
585,0037
585,0038
585,0040
586,0066
586,0073
586,0075
586,0077
586,0081
587,0073
587,0080
588,0024
588,0027
589,0048
589,0057
590,0024
591,0016
591,0026
591,0052
591,0053
591,0054
592,0066
592,0073
592,0076
593,0019
593,0029
594,0029
594,0048
595,0019
595,0021
595,0022
596,0016
596,0035
596,0052
596,0054
596,0071
597,0073
597,0075
597,0078
597,0081
598,0019
598,0038
598,0070
599,0049
600,0017
600,0031
600,0032
600,0066
601,0019
602,0022
602,0073
602,0074
602,0080
603,0077
603,0080
603,0081
604,0033
604,0077
605,0021
605,0074
606,0038
606,0041
606,0052
606,0053
607,0004
607,0008
607,0017
607,0030
608,0076
608,0080
608,0081
609,0073
610,0035
610,0036
610,0040
610,0056
611,0031
611,0074
612,0034
612,0054
612,0056
613,0017
613,0027
614,0041
614,0056
615,0026
615,0036
615,0048
615,0051
615,0069
616,0021
617,0025
617,0039
617,0042
617,0070
618,0073
618,0075
618,0076
618,0081
619,0021
619,0023
620,0002
620,0030
621,0022
621,0037
621,0055
621,0070
622,0045
622,0050
622,0051
622,0069
623,0016
623,0076
623,0080
624,0001
624,0003
624,0012
625,0023
626,0019
626,0030
626,0058
626,0059
626,0060
627,0015
627,0027
627,0032
628,0039
628,0046
629,0015
629,0027
629,0031
630,0015
630,0026
630,0031
630,0032
631,0014
631,0027
632,0027
633,0019
634,0038
634,0040
634,0057
635,0037
635,0047
635,0056
636,0038
636,0039
636,0040
636,0055
636,0057
637,0008
637,0017
637,0021
638,0020
638,0060
638,0062
639,0010
640,0010
641,0040
642,0017
642,0023
642,0027
642,0034
643,0022
644,0001
644,0004
644,0007
644,0020
645,0056
645,0057
645,0063
645,0064
646,0058
647,0066
647,0076
648,0046
648,0049
648,0069
649,0026
650,0021
650,0033
651,0003
651,0013
651,0027
652,0010
652,0022
652,0023
652,0030
653,0021
653,0024
654,0066
654,0076
654,0080
655,0066
655,0076
655,0080
656,0015
656,0023
656,0027
657,0033
657,0077
657,0080
658,0042
658,0048
658,0054
658,0070
659,0010
659,0016
659,0019
659,0030
660,0004
660,0030
661,0019
661,0037
661,0039
661,0040
662,0019
662,0022
662,0026
662,0030
663,0073
663,0075
663,0081
664,0020
664,0024
664,0025
664,0027
664,0030
665,0073
665,0075
665,0081
666,0016
666,0030
666,0052
666,0053
667,0056
667,0060
667,0064
668,0017
668,0057
669,0049
669,0063
669,0064
669,0069
670,0081
671,0046
672,0008
673,0050
673,0056
673,0057
673,0073
674,0045
674,0046
674,0048
675,0073
675,0075
675,0081
676,0058
676,0059
676,0060
676,0061
677,0041
677,0044
678,0022
678,0073
678,0075
678,0076
678,0081
679,0039
679,0054
679,0055
679,0056
680,0036
680,0048
680,0049
681,0037
681,0039
681,0054
682,0015
682,0018
682,0030
683,0073
683,0075
683,0076
683,0081
684,0046
684,0047
684,0048
685,0049
685,0050
685,0051
686,0042
686,0043
686,0069
687,0020
687,0033
687,0054
687,0061
688,0027
688,0066
688,0073
688,0077
689,0023
689,0029
689,0030
690,0020
690,0076
690,0077
690,0080
691,0019
691,0022
691,0023
691,0024
691,0030
692,0027
693,0024
694,0047
694,0048
694,0051
694,0057
694,0070
695,0036
695,0048
695,0049
695,0051
695,0068
696,0048
696,0049
696,0051
696,0069
696,0070
697,0038
697,0057
697,0063
697,0064
697,0065
698,0019
698,0073
698,0074
698,0076
699,0035
699,0039
699,0054
700,0016
700,0019
700,0022
700,0024
700,0025
700,0030
701,0058
701,0059
701,0060
701,0061
702,0025
702,0035
702,0040
702,0045
703,0019
703,0021
703,0023
703,0024
703,0027
704,0049
704,0056
704,0063
704,0064
705,0047
705,0051
705,0057
705,0067
705,0070
706,0021
706,0066
706,0074
706,0079
707,0054
707,0056
707,0058
707,0061
708,0019
708,0021
708,0026
708,0030
709,0081
710,0035
710,0036
710,0040
710,0055
711,0019
711,0023
712,0017
712,0019
712,0024
712,0030
713,0046
713,0047
713,0048
713,0049
714,0014
714,0073
714,0074
714,0079
714,0080
715,0036
715,0038
715,0044
715,0049
715,0055
715,0057
716,0030
716,0061
716,0069
717,0045
717,0046
717,0047
717,0069
718,0026
718,0053
718,0059
719,0019
719,0027
720,0058
720,0059
720,0060
720,0061
721,0073
721,0080
722,0058
722,0059
722,0060
722,0061
723,0038
723,0040
723,0070
724,0019
724,0068
724,0069
725,0072
726,0023
726,0036
726,0052
726,0054
727,0072
727,0080
728,0003
728,0012
729,0001
730,0073
730,0075
730,0077
730,0080
731,0024
731,0027
731,0030
731,0031
732,0012
733,0045
733,0047
734,0056
734,0063
734,0064
735,0002
735,0004
735,0005
735,0011
735,0013
736,0066
736,0073
736,0075
736,0076
736,0081
737,0076
737,0077
737,0078
737,0080
738,0037
738,0039
738,0055
739,0046
739,0059
739,0061
739,0062
740,0022
740,0063
740,0064
741,0024
742,0073
742,0080
743,0045
743,0046
743,0055
743,0056
743,0070
744,0016
744,0037
744,0039
744,0040
744,0069
745,0073
745,0075
745,0076
745,0081
746,0025
746,0031
746,0032
747,0052
747,0053
747,0058
747,0059
748,0033
748,0066
748,0075
748,0077
748,0078
749,0013
750,0028
750,0032
750,0073
750,0075
750,0079
751,0024
751,0027
751,0028
751,0034
752,0033
752,0075
752,0077
752,0078
752,0079
753,0041
753,0054
753,0055
753,0056
754,0021
754,0034
754,0036
754,0056
755,0041
755,0042
755,0069
756,0052
756,0053
756,0060
757,0054
757,0058
757,0062
757,0063
757,0064
758,0073
758,0075
758,0076
758,0081
759,0075
759,0077
759,0079
759,0080
759,0081
760,0027
760,0059
760,0060
760,0061
760,0062
761,0035
761,0041
761,0043
761,0054
762,0046
762,0047
762,0070
762,0074
763,0037
763,0041
763,0055
763,0070
764,0066
764,0073
764,0077
764,0078
765,0045
765,0047
765,0051
765,0069
766,0075
766,0076
766,0077
766,0079
767,0021
767,0041
767,0042
767,0054
768,0073
768,0075
768,0076
768,0081
769,0073
769,0075
769,0080
769,0081
770,0058
770,0059
770,0060
770,0061
771,0023
771,0026
771,0029
771,0034
772,0046
772,0048
772,0051
772,0055
772,0069
773,0050
773,0059
773,0060
773,0061
774,0025
774,0037
774,0039
774,0054
775,0046
775,0047
775,0049
775,0069
776,0033
776,0078
776,0079
776,0080
777,0017
777,0022
777,0023
777,0030
778,0061
778,0063
778,0064
779,0037
779,0038
779,0070
780,0041
780,0054
780,0055
780,0056
780,0071
781,0037
781,0038
781,0039
782,0066
782,0075
782,0080
782,0081
783,0073
783,0075
783,0076
783,0081
784,0029
784,0073
784,0074
784,0075
784,0079
785,0073
785,0075
785,0076
785,0079
785,0081
786,0073
786,0076
786,0080
787,0045
787,0046
787,0047
787,0050
788,0035
788,0036
788,0038
788,0041
788,0054
788,0056
789,0066
789,0073
789,0075
789,0076
789,0081
790,0059
790,0060
790,0061
791,0073
791,0075
791,0076
791,0077
791,0081
792,0066
792,0073
792,0076
793,0066
793,0073
793,0075
793,0081
794,0062
794,0063
794,0064
795,0016
795,0026
795,0037
795,0039
796,0037
796,0038
796,0054
797,0052
797,0060
798,0046
798,0048
798,0056
799,0001
799,0004
799,0006
799,0011
799,0013
800,0066
800,0076
800,0077
800,0080
801,0052
801,0054
802,0045
802,0047
802,0049
802,0070
803,0028
803,0066
803,0075
803,0077
804,0045
804,0047
804,0050
804,0056
805,0036
805,0044
805,0051
805,0055
805,0068
806,0037
806,0038
806,0039
806,0040
806,0056
807,0036
807,0038
807,0051
807,0056
808,0073
808,0076
808,0077
808,0078
809,0073
809,0075
809,0076
809,0081
810,0013
810,0019
810,0021
810,0025
810,0056
811,0019
811,0021
811,0025
811,0030
812,0023
812,0036
812,0037
812,0068
813,0073
813,0075
813,0076
813,0080
813,0081
814,0045
814,0047
814,0051
814,0068
814,0069
815,0037
815,0039
815,0056
816,0036
816,0045
816,0046
816,0050
816,0051
817,0019
817,0023
817,0027
817,0032
818,0038
818,0040
818,0054
818,0056
819,0052
819,0054
819,0058
820,0019
820,0029
820,0044
821,0036
821,0054
821,0068
822,0041
822,0042
822,0055
823,0042
823,0047
823,0050
824,0039
824,0040
824,0058
824,0059
825,0040
825,0041
825,0058
825,0069
826,0055
826,0056
826,0057
826,0071
827,0029
827,0034
827,0046
827,0048
827,0069
828,0023
828,0034
828,0050
828,0069
829,0046
829,0047
829,0048
829,0051
829,0054
830,0062
830,0063
830,0064
831,0033
831,0058
831,0059
831,0060
831,0069
832,0036
832,0051
832,0068
832,0070
832,0072
832,0074
833,0044
833,0046
833,0047
833,0056
833,0069
834,0014
834,0073
834,0076
834,0077
835,0027
835,0032
835,0033
835,0074
835,0079
836,0019
836,0066
836,0075
836,0077
837,0057
837,0061
837,0063
837,0064
837,0071
838,0073
838,0075
838,0076
838,0079
838,0081
839,0073
839,0075
839,0076
839,0081
840,0073
840,0075
840,0076
840,0081
841,0073
841,0075
841,0076
841,0081
842,0003
842,0007
842,0012
843,0073
843,0076
843,0077
844,0025
844,0044
844,0049
845,0021
846,0015
846,0032
846,0033
846,0066
847,0066
847,0075
847,0080
847,0081
848,0023
848,0078
848,0079
848,0080
849,0066
849,0073
849,0076
850,0052
850,0053
850,0054
850,0055
851,0036
851,0038
851,0041
851,0054
852,0038
852,0054
852,0070
853,0035
853,0037
853,0038
853,0039
854,0010
854,0033
855,0017
855,0022
855,0030
856,0056
856,0058
856,0059
856,0060
857,0054
857,0055
857,0056
858,0046
858,0047
858,0056
858,0070
858,0071
859,0016
859,0028
860,0038
860,0040
860,0052
860,0054
861,0073
861,0075
861,0078
861,0080
862,0047
863,0073
863,0076
863,0077
864,0056
864,0058
864,0059
864,0060
864,0062
865,0073
865,0075
865,0076
865,0081
866,0052
866,0053
866,0054
867,0035
867,0038
867,0039
867,0054
868,0015
868,0073
868,0080
869,0073
869,0075
869,0076
869,0077
869,0081
870,0027
871,0007
871,0013
872,0027
872,0031
872,0073
872,0077
872,0078
873,0035
873,0037
873,0054
874,0066
874,0073
874,0075
874,0076
874,0078
875,0073
875,0075
875,0076
875,0081
876,0075
876,0076
876,0077
876,0081
877,0041
877,0054
878,0075
878,0076
878,0077
878,0081
879,0036
879,0053
879,0054
879,0059
880,0066
880,0073
880,0078
880,0079
881,0066
881,0073
881,0075
881,0076
881,0081
882,0073
882,0075
882,0076
882,0081
883,0006
883,0016
883,0017
884,0067
884,0070
884,0071
884,0072
885,0045
885,0046
885,0047
885,0069
885,0070
886,0035
886,0038
886,0041
886,0069
887,0037
887,0038
887,0069
888,0035
888,0038
888,0039
888,0069
889,0073
889,0075
889,0076
889,0081
890,0048
890,0068
890,0070
890,0072
891,0066
891,0073
891,0075
891,0079
892,0073
892,0075
892,0076
892,0081
893,0017
893,0022
893,0023
893,0027
894,0038
894,0054
895,0073
895,0075
895,0076
895,0081
896,0035
896,0039
896,0043
896,0054
897,0033
897,0074
897,0079
898,0045
898,0047
898,0051
899,0075
899,0076
899,0077
899,0081
900,0073
900,0075
900,0076
900,0077
901,0037
901,0038
901,0040
901,0054
902,0055
902,0058
902,0060
902,0070
903,0019
903,0020
903,0024
903,0027
903,0030
904,0037
904,0038
904,0040
904,0041
904,0054
904,0070
905,0057
905,0061
905,0063
905,0064
906,0027
906,0073
906,0078
906,0080
907,0037
907,0039
907,0042
908,0052
908,0053
908,0055
909,0036
909,0044
909,0051
910,0038
910,0039
910,0056
910,0069
911,0021
911,0038
911,0052
911,0053
911,0054
912,0044
912,0068
912,0069
912,0070
912,0072
913,0019
913,0038
913,0053
913,0054
914,0073
914,0076
914,0077
915,0027
915,0066
915,0076
915,0080
916,0027
916,0038
916,0054
916,0058
917,0073
917,0075
917,0076
917,0081
918,0001
918,0046
918,0049
919,0001
919,0021
920,0045
920,0047
920,0069
920,0072
921,0073
921,0075
921,0076
921,0081
922,0073
922,0076
923,0045
923,0046
923,0047
923,0051
924,0003
924,0007
924,0011
924,0012
925,0017
925,0019
925,0027
925,0032
926,0041
926,0046
926,0048
926,0056
927,0033
927,0066
927,0074
927,0079
928,0073
928,0075
928,0076
928,0081
929,0061
929,0063
929,0064
930,0042
930,0044
930,0067
930,0069
930,0072
931,0037
931,0048
931,0056
932,0058
932,0059
932,0060
933,0073
933,0075
933,0076
933,0081
934,0055
934,0058
934,0059
934,0060
935,0066
935,0073
935,0075
935,0076
935,0081
936,0056
936,0059
936,0060
936,0061
937,0073
937,0075
937,0076
937,0081
938,0002
938,0020
938,0066
938,0078
938,0079
939,0073
939,0075
939,0076
939,0081
940,0066
940,0075
940,0077
940,0078
941,0019
941,0023
941,0034
942,0076
942,0077
942,0080
943,0016
943,0052
943,0053
944,0044
944,0045
944,0047
944,0051
945,0045
945,0046
945,0047
945,0049
946,0038
946,0046
946,0049
946,0057
946,0072
947,0073
947,0076
947,0077
947,0080
948,0073
948,0075
948,0076
948,0081
949,0017
949,0066
949,0073
949,0074
950,0037
950,0039
950,0056
950,0057
