Ma SV,Ma HP
376,0031
376,0033
376,0038
377,0005
377,0007
377,0008
377,0010
377,0087
378,0036
379,0044
379,0046
379,0188
379,0260
380,0229
380,0252
380,0253
381,0006
381,0007
381,0203
382,0147
382,0151
383,0005
383,0008
383,0009
383,0010
383,0151
384,0253
385,0114
386,0230
387,0108
387,0109
387,0220
388,0168
389,0111
389,0144
389,0150
389,0151
390,0219
390,0248
391,0196
392,0058
392,0118
393,0240
393,0241
394,0143
394,0189
394,0191
395,0109
396,0079
397,0079
398,0123
398,0124
398,0125
399,0220
400,0113
400,0114
400,0188
400,0191
401,0042
401,0111
401,0113
402,0004
402,0008
402,0010
402,0092
403,0260
404,0158
404,0159
405,0144
406,0099
406,0165
406,0210
407,0188
407,0247
408,0169
408,0170
408,0212
409,0045
409,0046
409,0211
410,0196
411,0115
411,0234
412,0179
412,0183
413,0031
413,0112
414,0111
414,0116
415,0094
415,0096
415,0124
416,0215
417,0247
417,0248
418,0115
418,0144
418,0147
419,0171
420,0216
420,0219
420,0220
420,0249
421,0207
422,0197
423,0108
424,0004
424,0008
424,0009
424,0019
424,0203
425,0158
426,0079
426,0099
426,0101
426,0108
427,0005
427,0008
427,0245
428,0220
429,0108
430,0240
430,0243
431,0006
431,0008
431,0010
431,0086
431,0092
431,0210
432,0100
433,0101
433,0162
434,0038
434,0111
434,0141
435,0199
436,0099
437,0073
437,0101
437,0180
438,0089
439,0194
440,0007
440,0008
440,0009
440,0010
441,0014
441,0183
442,0147
442,0150
443,0220
443,0228
444,0008
444,0010
444,0113
445,0004
445,0005
445,0006
446,0008
446,0010
446,0087
446,0088
446,0113
447,0226
448,0144
448,0150
448,0151
449,0085
449,0086
449,0092
450,0008
450,0009
450,0010
451,0260
452,0072
452,0240
452,0241
453,0229
454,0229
455,0006
455,0008
455,0072
455,0088
455,0092
456,0148
456,0149
457,0142
457,0151
458,0231
459,0017
459,0018
459,0141
459,0143
459,0146
460,0050
460,0072
460,0171
461,0113
461,0195
462,0096
463,0101
464,0071
465,0066
465,0133
466,0094
466,0154
466,0170
467,0171
468,0191
469,0050
469,0079
470,0072
470,0088
471,0165
472,0141
472,0143
472,0151
473,0101
473,0231
474,0044
474,0227
475,0115
476,0214
476,0225
476,0226
477,0159
478,0230
478,0231
479,0226
479,0231
480,0101
480,0102
481,0198
481,0247
482,0083
482,0084
482,0085
482,0086
482,0087
483,0043
483,0156
484,0168
485,0045
485,0069
485,0158
486,0217
486,0223
486,0224
486,0225
487,0079
487,0206
488,0217
488,0222
488,0223
488,0224
488,0226
489,0028
490,0222
491,0240
491,0241
491,0242
491,0243
492,0021
493,0220
493,0229
493,0250
494,0004
494,0005
494,0007
494,0008
494,0010
494,0113
495,0127
495,0222
496,0082
496,0083
496,0088
497,0050
497,0083
498,0039
498,0041
499,0068
500,0008
500,0009
500,0072
500,0203
501,0135
501,0151
502,0085
502,0086
503,0005
503,0008
503,0072
503,0086
504,0171
505,0226
505,0227
506,0066
506,0154
507,0069
507,0114
508,0260
509,0089
509,0093
509,0113
510,0086
510,0088
510,0089
510,0092
511,0044
512,0087
512,0210
513,0222
513,0225
514,0158
514,0182
514,0183
515,0110
515,0111
515,0116
516,0114
516,0251
516,0252
517,0088
517,0089
517,0091
518,0002
518,0072
518,0105
518,0108
519,0206
519,0212
520,0031
520,0039
520,0040
520,0110
520,0116
521,0004
521,0085
521,0087
522,0014
522,0018
522,0022
522,0114
523,0003
523,0006
523,0092
523,0093
523,0101
524,0043
524,0098
525,0231
526,0042
526,0043
526,0044
526,0199
527,0005
527,0006
527,0086
527,0087
528,0105
528,0125
528,0126
529,0190
530,0044
531,0106
531,0198
532,0014
532,0106
532,0198
533,0021
534,0220
535,0088
535,0092
536,0204
536,0207
537,0099
538,0203
538,0210
539,0178
539,0179
539,0240
539,0241
539,0243
540,0089
540,0180
541,0111
541,0141
541,0230
542,0154
542,0167
543,0220
543,0225
543,0232
544,0086
545,0045
545,0092
545,0245
546,0001
546,0003
546,0080
546,0081
547,0049
547,0109
548,0108
549,0224
550,0085
550,0086
550,0089
550,0218
551,0226
551,0229
552,0013
552,0159
552,0163
553,0229
554,0171
555,0119
556,0056
556,0182
556,0238
556,0244
557,0219
557,0231
558,0078
558,0128
559,0071
559,0101
559,0108
559,0165
560,0228
560,0251
561,0046
561,0160
561,0163
561,0164
562,0071
562,0103
562,0163
563,0224
563,0229
564,0026
565,0027
565,0223
565,0225
566,0221
567,0068
568,0128
568,0141
568,0143
568,0149
568,0150
569,0141
569,0149
569,0151
570,0016
570,0163
571,0247
571,0254
572,0046
573,0006
573,0008
573,0010
574,0087
574,0089
574,0090
575,0260
576,0220
576,0229
577,0104
578,0047
578,0252
579,0245
580,0029
580,0035
580,0116
581,0212
582,0021
582,0072
583,0008
583,0010
583,0072
583,0113
584,0111
585,0108
586,0023
586,0114
587,0044
587,0140
587,0145
587,0148
588,0008
588,0009
588,0010
589,0114
590,0007
590,0008
590,0088
591,0101
592,0226
593,0077
593,0182
593,0245
594,0260
595,0044
596,0105
597,0097
597,0106
598,0215
598,0247
599,0108
600,0113
600,0115
600,0160
600,0171
600,0190
601,0135
601,0137
601,0252
601,0253
602,0085
602,0086
602,0089
602,0092
603,0089
603,0144
603,0151
604,0062
605,0108
606,0150
606,0151
606,0253
607,0006
607,0087
607,0089
607,0092
608,0056
608,0058
608,0118
608,0180
609,0019
609,0107
610,0052
611,0145
611,0148
611,0150
612,0056
612,0057
612,0058
613,0150
613,0160
613,0169
614,0104
615,0110
615,0111
615,0113
615,0115
615,0260
616,0113
617,0144
617,0149
618,0049
618,0126
618,0194
618,0199
619,0100
620,0216
620,0220
620,0228
621,0019
621,0123
621,0126
621,0135
621,0140
622,0112
622,0114
623,0158
624,0253
625,0098
626,0160
626,0161
626,0206
626,0209
626,0212
627,0178
627,0179
628,0019
628,0028
628,0227
629,0015
629,0021
630,0050
630,0230
630,0249
630,0253
631,0092
631,0096
631,0101
631,0108
632,0079
633,0189
633,0190
633,0191
634,0108
635,0199
636,0089
636,0093
636,0111
637,0004
637,0011
637,0025
638,0105
638,0107
638,0108
639,0058
639,0063
639,0239
640,0209
641,0094
641,0234
642,0247
642,0249
642,0252
642,0253
643,0222
643,0224
644,0011
644,0046
644,0047
644,0068
644,0160
645,0109
645,0196
645,0199
646,0098
647,0159
648,0098
649,0011
650,0044
650,0212
650,0213
651,0065
651,0133
652,0108
653,0065
654,0006
654,0087
654,0089
654,0092
655,0064
656,0222
657,0195
658,0071
658,0103
658,0108
658,0220
659,0042
659,0046
660,0042
660,0044
660,0046
660,0212
661,0046
662,0147
663,0084
663,0088
664,0108
664,0109
664,0155
664,0251
665,0207
666,0207
667,0145
667,0146
667,0148
667,0174
668,0004
668,0008
668,0093
669,0005
669,0008
669,0087
669,0089
670,0144
670,0151
671,0005
671,0008
671,0009
671,0093
672,0073
672,0182
672,0183
673,0251
674,0195
675,0031
676,0089
676,0090
676,0091
677,0005
677,0006
677,0008
677,0086
678,0226
679,0220
679,0250
680,0169
681,0234
682,0229
683,0072
683,0089
684,0145
684,0146
685,0160
685,0203
686,0145
686,0148
687,0032
687,0033
687,0037
688,0087
688,0088
689,0005
689,0085
689,0088
689,0089
690,0030
690,0039
690,0053
691,0158
692,0035
692,0036
693,0105
694,0068
694,0191
695,0168
696,0144
697,0029
697,0032
697,0033
697,0041
698,0143
699,0051
700,0230
701,0171
702,0154
702,0194
702,0195
702,0199
703,0182
703,0183
704,0158
704,0201
704,0207
705,0044
705,0201
706,0133
707,0005
707,0008
707,0087
707,0203
708,0005
708,0008
708,0074
708,0093
709,0045
709,0047
709,0190
710,0075
710,0077
710,0078
711,0019
711,0066
712,0127
713,0078
713,0085
713,0087
713,0180
714,0156
715,0093
716,0077
716,0182
717,0019
717,0050
717,0247
718,0044
718,0112
718,0114
718,0115
719,0014
720,0087
720,0089
720,0091
720,0175
721,0031
722,0176
723,0031
723,0040
723,0114
724,0144
724,0149
725,0073
725,0074
725,0075
726,0027
726,0145
726,0146
726,0232
727,0005
727,0008
727,0009
727,0113
727,0219
728,0184
729,0099
730,0008
730,0009
730,0086
730,0093
731,0111
732,0012
732,0170
733,0217
733,0230
734,0019
735,0206
735,0208
736,0049
736,0155
736,0163
736,0169
736,0207
737,0026
737,0039
737,0215
738,0150
738,0153
739,0052
739,0233
740,0082
740,0083
740,0084
740,0085
740,0088
741,0075
742,0188
743,0089
744,0003
745,0099
745,0253
746,0013
746,0101
746,0103
747,0172
748,0227
749,0038
749,0144
750,0089
751,0021
752,0226
753,0039
753,0184
754,0085
754,0089
754,0091
755,0037
755,0039
756,0089
756,0090
756,0176
757,0072
757,0093
757,0207
757,0213
757,0260
758,0089
758,0090
759,0161
760,0008
760,0010
760,0093
761,0198
762,0214
763,0057
763,0062
764,0114
765,0024
766,0206
767,0251
768,0079
768,0102
768,0106
768,0204
769,0006
770,0214
771,0222
771,0224
771,0226
772,0158
772,0214
773,0006
774,0087
774,0151
775,0220
776,0011
776,0073
776,0074
776,0161
777,0091
778,0218
778,0226
778,0248
779,0101
779,0109
779,0191
780,0109
780,0158
780,0160
780,0161
781,0219
781,0226
781,0260
782,0077
782,0078
782,0095
783,0028
784,0107
785,0011
785,0215
786,0013
786,0086
786,0092
786,0093
787,0115
787,0118
788,0154
789,0065
789,0068
789,0188
790,0182
790,0238
790,0239
791,0068
792,0083
793,0095
794,0108
794,0156
794,0162
794,0230
795,0188
795,0189
795,0190
795,0191
795,0227
796,0133
796,0230
796,0231
797,0142
797,0193
798,0143
798,0152
799,0005
799,0076
799,0082
800,0214
801,0234
802,0218
803,0011
803,0220
803,0246
804,0014
804,0098
804,0103
804,0105
805,0234
806,0046
806,0108
806,0253
807,0096
807,0193
807,0218
807,0248
808,0221
808,0223
808,0229
808,0250
809,0073
809,0082
809,0083
809,0174
809,0233
810,0094
810,0101
811,0120
811,0187
811,0214
812,0111
812,0114
813,0012
813,0019
813,0157
813,0160
814,0100
814,0103
814,0108
814,0256
815,0216
815,0221
815,0228
815,0231
816,0046
816,0079
816,0098
817,0111
817,0113
817,0204
817,0211
818,0015
818,0099
818,0106
819,0015
819,0019
819,0038
819,0232
820,0012
820,0013
820,0014
820,0095
820,0100
821,0107
821,0225
821,0226
821,0227
822,0086
822,0088
822,0176
822,0180
823,0004
823,0006
824,0103
824,0123
824,0215
825,0046
825,0095
825,0098
825,0108
825,0161
826,0139
826,0180
826,0183
826,0193
827,0105
827,0108
827,0171
828,0028
828,0030
828,0053
828,0103
828,0258
829,0104
829,0108
829,0155
829,0164
829,0168
830,0161
830,0205
830,0208
831,0004
831,0006
832,0158
832,0163
832,0168
833,0076
833,0078
833,0143
833,0184
834,0046
834,0071
834,0161
834,0166
835,0022
835,0108
836,0012
836,0014
836,0023
837,0156
837,0224
837,0226
837,0230
838,0071
839,0019
839,0170
840,0106
840,0158
840,0160
841,0031
841,0036
841,0039
842,0004
842,0006
842,0084
843,0177
843,0180
843,0182
843,0183
843,0238
844,0007
844,0226
844,0227
844,0229
844,0230
845,0098
845,0216
845,0230
845,0231
846,0158
846,0163
847,0143
847,0151
848,0046
848,0144
848,0151
848,0158
849,0098
849,0101
849,0109
849,0168
849,0220
850,0101
850,0124
850,0126
851,0224
851,0227
851,0229
851,0230
851,0260
852,0044
852,0190
852,0191
853,0105
853,0108
853,0221
853,0222
853,0230
854,0078
854,0143
854,0144
854,0151
854,0152
855,0099
855,0105
855,0109
856,0056
856,0057
856,0058
856,0183
856,0233
857,0084
857,0092
857,0093
857,0159
857,0163
858,0106
858,0109
858,0219
859,0030
859,0036
859,0054
859,0057
859,0064
860,0031
860,0143
860,0246
861,0011
861,0028
861,0214
861,0234
862,0103
862,0109
862,0139
863,0142
863,0143
863,0145
864,0076
864,0079
864,0197
865,0046
865,0113
865,0143
865,0144
865,0151
866,0205
866,0206
866,0212
867,0069
867,0096
867,0123
867,0126
867,0188
868,0077
868,0078
868,0084
868,0086
868,0180
869,0147
869,0182
869,0224
869,0227
870,0006
870,0084
870,0086
870,0093
871,0111
872,0127
872,0189
872,0191
873,0019
873,0102
873,0108
874,0156
874,0222
874,0224
874,0226
874,0230
875,0108
875,0164
875,0171
876,0031
876,0037
876,0053
877,0098
877,0168
877,0220
878,0100
878,0108
878,0221
878,0224
878,0227
879,0182
879,0238
879,0239
879,0244
880,0031
880,0037
880,0039
881,0221
881,0224
881,0226
881,0227
881,0230
882,0031
882,0037
882,0041
882,0111
883,0084
883,0086
883,0092
883,0167
883,0169
884,0029
884,0033
884,0248
884,0252
885,0222
885,0224
885,0227
885,0228
885,0229
886,0082
886,0086
886,0087
886,0092
886,0093
887,0002
887,0006
887,0084
887,0207
887,0212
888,0101
888,0107
888,0158
888,0163
889,0002
889,0086
889,0088
889,0261
890,0072
890,0109
890,0158
890,0159
891,0054
891,0055
891,0176
891,0236
891,0237
892,0156
892,0172
892,0260
893,0216
893,0222
893,0226
893,0228
894,0034
894,0054
894,0064
894,0115
895,0069
895,0159
895,0160
895,0195
896,0078
896,0123
896,0180
896,0182
896,0183
897,0015
897,0016
897,0018
897,0190
898,0031
898,0033
899,0126
899,0128
899,0187
899,0256
899,0260
900,0013
900,0140
901,0019
901,0098
902,0012
902,0014
902,0041
903,0029
903,0031
903,0041
903,0230
904,0069
904,0104
904,0108
904,0171
905,0216
905,0221
905,0226
905,0231
906,0221
906,0224
906,0226
906,0227
907,0025
907,0096
907,0099
907,0220
908,0066
908,0100
908,0102
908,0158
908,0164
909,0019
909,0046
909,0068
909,0162
909,0170
910,0103
910,0108
910,0109
911,0023
911,0111
911,0113
912,0031
912,0040
913,0004
913,0006
913,0085
913,0086
914,0202
914,0203
915,0069
915,0108
915,0159
915,0255
916,0125
916,0220
917,0101
917,0158
917,0161
917,0230
918,0102
918,0220
919,0096
919,0099
920,0019
920,0176
920,0180
921,0019
921,0222
921,0224
921,0226
921,0230
922,0182
922,0198
922,0238
922,0239
922,0244
923,0004
923,0005
923,0085
923,0086
924,0072
924,0182
924,0238
924,0239
924,0244
925,0101
925,0108
926,0108
926,0227
926,0229
926,0250
927,0046
927,0158
927,0159
927,0190
927,0191
928,0107
928,0159
928,0160
929,0103
929,0109
929,0247
929,0253
930,0109
930,0113
930,0149
930,0150
930,0151
931,0143
931,0150
931,0151
931,0221
931,0231
932,0046
932,0047
932,0108
932,0109
933,0072
933,0182
933,0183
933,0235
934,0109
934,0163
934,0164
935,0108
935,0143
935,0144
935,0220
936,0164
936,0170
936,0212
936,0213
937,0226
937,0250
937,0252
937,0253
938,0043
938,0046
938,0108
939,0102
939,0109
939,0219
939,0220
940,0126
940,0218
941,0225
941,0229
941,0252
941,0254
942,0101
942,0108
942,0109
943,0098
943,0163
943,0169
943,0171
944,0046
944,0098
944,0102
944,0107
945,0045
945,0104
945,0105
945,0108
945,0167
946,0076
946,0224
946,0227
947,0030
947,0142
947,0143
948,0083
948,0092
948,0168
948,0226
948,0231
949,0159
949,0160
949,0161
949,0220
950,0073
950,0075
950,0176
950,0180
951,0071
951,0095
951,0098
951,0226
952,0220
952,0230
952,0231
952,0251
953,0005
953,0092
954,0182
955,0098
955,0108
956,0221
956,0226
956,0230
957,0172
958,0028
958,0029
958,0030
958,0033
958,0217
959,0054
959,0059
959,0064
959,0115
960,0105
960,0108
960,0230
960,0260
961,0100
961,0103
961,0109
961,0156
961,0220
962,0014
962,0019
962,0068
963,0020
963,0071
963,0143
963,0150
964,0029
964,0031
964,0041
964,0111
965,0040
965,0111
965,0184
966,0040
966,0111
966,0141
966,0143
967,0112
968,0004
968,0006
968,0092
969,0006
969,0207
969,0209
969,0211
970,0056
970,0117
970,0182
970,0238
970,0239
971,0125
971,0126
971,0127
972,0203
972,0222
972,0224
972,0225
972,0226
973,0108
974,0111
974,0143
974,0145
974,0148
975,0111
975,0143
975,0151
976,0004
976,0092
976,0093
976,0150
976,0151
977,0231
978,0093
978,0143
978,0151
978,0168
979,0222
979,0224
979,0230
979,0250
979,0253
980,0100
980,0107
980,0108
980,0191
980,0226
981,0029
981,0031
981,0033
981,0232
982,0098
982,0108
982,0157
983,0005
983,0007
983,0085
983,0086
984,0014
984,0019
985,0140
985,0141
985,0146
985,0152
986,0071
986,0099
986,0109
986,0163
987,0018
987,0019
987,0158
987,0163
988,0016
988,0057
988,0116
989,0019
989,0025
989,0111
989,0113
989,0114
990,0068
990,0085
990,0158
991,0103
991,0109
991,0221
991,0248
992,0047
992,0104
993,0105
993,0108
993,0222
993,0260
994,0176
994,0220
994,0221
994,0222
994,0224
995,0053
995,0116
995,0117
995,0139
995,0233
996,0180
996,0182
996,0220
997,0101
997,0221
997,0226
997,0230
997,0231
998,0102
998,0108
998,0109
998,0159
998,0164
999,0108
999,0224
999,0226
999,0227
1000,0046
1000,0105
1000,0162
1000,0226
1001,0143
1001,0149
1002,0140
1002,0149
1002,0150
1002,0151
1002,0154
1003,0143
1003,0144
1003,0148
1003,0180
1003,0182
1004,0029
1004,0031
1004,0036
1004,0183
1005,0108
1005,0171
1006,0098
1006,0106
1006,0194
1007,0107
1007,0190
1007,0191
1008,0019
1008,0139
1008,0144
1008,0251
1009,0013
1009,0261
1010,0071
1010,0107
1010,0109
1010,0159
1010,0161
1011,0103
1011,0108
1011,0221
1012,0055
1012,0058
1012,0063
1012,0117
1013,0111
1013,0143
1013,0145
1013,0148
1013,0210
1014,0216
1014,0226
1014,0230
1014,0231
1014,0253
1015,0104
1016,0101
1016,0103
1016,0155
1016,0156
1017,0109
1017,0158
1017,0171
1018,0044
1018,0101
1018,0110
1018,0150
1019,0101
1019,0228
1020,0111
1020,0113
1020,0163
1020,0164
1021,0019
1021,0046
1021,0159
1021,0163
1022,0069
1022,0163
1022,0170
1022,0205
1022,0212
1023,0046
1023,0101
1023,0103
1023,0158
1023,0161
1024,0025
1024,0222
1024,0224
1024,0230
1024,0231
1025,0103
1025,0107
1026,0198
1026,0222
1026,0224
1026,0231
1027,0086
1027,0087
1027,0111
1027,0255
1028,0015
1028,0019
1028,0230
1029,0095
1029,0103
1029,0155
1029,0160
1030,0098
1030,0194
1030,0196
1031,0198
1031,0199
1031,0221
1031,0226
1031,0231
1032,0222
1032,0224
1032,0230
1032,0253
1033,0031
1033,0227
1033,0230
1034,0019
1034,0226
1034,0229
1034,0231
1035,0056
1035,0057
1035,0058
1035,0234
1036,0033
1036,0036
1036,0037
1036,0064
1036,0229
1037,0031
1037,0054
1037,0057
1037,0059
1037,0183
1038,0054
1038,0059
1038,0076
1039,0084
1039,0087
1039,0092
1039,0191
1040,0057
1040,0059
1040,0182
1040,0183
1041,0182
1041,0238
1041,0239
1041,0244
1042,0120
1042,0130
1043,0013
1043,0015
1043,0155
1044,0104
1044,0108
1044,0153
1044,0164
1045,0106
1045,0109
1045,0162
1045,0163
1046,0019
1046,0023
1046,0191
1047,0144
1047,0159
1047,0164
1048,0101
1048,0103
1048,0155
1049,0041
1049,0144
1049,0151
1050,0158
1050,0227
1050,0230
1051,0117
1051,0182
1051,0183
1051,0238
1051,0239
1052,0161
1052,0164
1052,0165
1053,0042
1053,0044
1053,0046
1053,0211
1053,0212
1054,0012
1054,0015
1054,0032
1054,0033
1054,0041
1055,0031
1055,0033
1055,0040
1056,0224
1056,0225
1056,0226
1056,0229
1056,0231
1057,0198
1057,0222
1057,0224
1057,0226
1057,0230
1058,0108
1058,0221
1058,0223
1058,0224
1058,0226
1058,0227
1059,0222
1059,0224
1059,0226
1059,0250
1060,0140
1060,0149
1060,0182
1061,0168
1061,0221
1061,0226
1061,0227
1062,0105
1062,0107
1063,0103
1063,0222
1063,0224
1063,0226
1064,0050
1064,0079
1064,0101
1064,0109
1064,0188
1065,0098
1065,0109
1065,0226
1066,0103
1066,0141
1066,0143
1066,0147
1067,0051
1067,0088
1067,0093
1068,0050
1068,0098
1069,0004
1069,0083
1069,0087
1069,0092
1070,0111
1070,0143
1071,0004
1071,0072
1071,0086
1072,0143
1073,0006
1073,0093
1073,0100
1073,0101
1073,0108
1074,0008
1074,0092
1074,0167
1074,0211
1074,0253
1075,0103
1075,0108
1075,0191
1076,0046
1076,0109
1076,0158
1076,0165
1077,0072
1077,0081
1077,0216
1078,0004
1078,0006
1078,0092
1078,0093
1079,0084
1079,0086
1079,0088
1079,0248
1079,0251
1080,0004
1080,0087
1080,0111
1081,0105
1081,0159
1081,0162
1081,0165
1082,0030
1082,0031
1082,0037
1082,0039
1082,0116
1083,0108
1083,0159
1083,0160
1083,0165
1084,0111
1084,0113
1084,0143
1084,0151
1085,0161
1085,0162
1085,0221
1085,0230
1085,0231
1086,0072
1086,0114
