Ma SV,Ma HP
36,0097
36,0105
36,0113
36,0135
36,0138
37,0003
37,0016
37,0037
37,0057
37,0071
37,0084
37,0097
37,0106
37,0119
37,0135
37,0138
38,0003
38,0014
38,0035
38,0055
38,0071
38,0082
38,0097
38,0106
38,0117
38,0135
38,0138
39,0003
39,0010
39,0031
39,0051
39,0071
39,0078
39,0097
39,0105
39,0113
39,0135
39,0138
40,0003
40,0009
40,0030
40,0050
40,0071
40,0077
40,0097
40,0105
40,0112
40,0135
40,0138
41,0003
41,0009
41,0030
41,0050
41,0071
41,0077
41,0097
41,0105
41,0112
41,0135
41,0138
42,0003
42,0014
42,0035
42,0055
42,0071
42,0082
42,0097
42,0106
42,0117
42,0135
42,0138
43,0003
43,0011
43,0032
43,0052
43,0071
43,0079
43,0097
43,0105
43,0114
43,0135
43,0138
44,0003
44,0010
44,0031
44,0051
44,0071
44,0078
44,0097
44,0106
44,0113
44,0135
44,0138
45,0003
45,0010
45,0031
45,0051
45,0071
45,0078
45,0097
45,0106
45,0113
45,0135
45,0138
46,0003
46,0014
46,0035
46,0055
46,0071
46,0082
46,0097
46,0105
46,0117
46,0135
46,0138
47,0003
47,0013
47,0034
47,0054
47,0071
47,0081
47,0097
47,0106
47,0116
47,0135
47,0138
48,0003
48,0012
48,0033
48,0053
48,0071
48,0080
48,0097
48,0105
48,0115
48,0135
48,0138
49,0003
49,0015
49,0036
49,0056
49,0071
49,0083
49,0097
49,0105
49,0118
49,0135
49,0138
50,0003
50,0009
50,0030
50,0050
50,0071
50,0077
50,0097
50,0105
50,0112
50,0135
50,0138
51,0003
51,0010
51,0031
51,0051
51,0071
51,0078
51,0097
51,0105
51,0113
51,0135
51,0138
52,0003
52,0011
52,0032
52,0052
52,0071
52,0079
52,0097
52,0106
52,0114
52,0135
52,0138
53,0003
53,0010
53,0031
53,0051
53,0071
53,0078
53,0097
53,0105
53,0113
53,0135
53,0138
54,0003
54,0015
54,0036
54,0056
54,0071
54,0083
54,0097
54,0105
54,0118
54,0135
54,0138
55,0003
55,0016
55,0037
55,0057
55,0071
55,0084
55,0097
55,0105
55,0119
55,0135
55,0138
56,0003
56,0011
56,0032
56,0052
56,0071
56,0079
56,0097
56,0105
56,0114
56,0135
56,0138
57,0003
57,0011
57,0032
57,0052
57,0071
57,0079
57,0097
57,0105
57,0114
57,0135
57,0138
58,0003
58,0009
58,0030
58,0050
58,0071
58,0077
58,0097
58,0106
58,0112
58,0135
58,0138
59,0003
59,0011
59,0032
59,0052
59,0071
59,0079
59,0097
59,0105
59,0114
59,0135
59,0138
60,0003
60,0009
60,0030
60,0050
60,0071
60,0077
60,0097
60,0105
60,0112
60,0135
60,0138
61,0003
61,0016
61,0037
61,0057
61,0071
61,0084
61,0097
61,0105
61,0119
61,0135
61,0138
62,0003
62,0011
62,0032
62,0052
62,0071
62,0079
62,0097
62,0106
62,0114
62,0135
62,0138
63,0003
63,0011
63,0032
63,0052
63,0071
63,0079
63,0097
63,0106
63,0114
63,0135
63,0138
64,0003
64,0016
64,0037
64,0057
64,0071
64,0084
64,0097
64,0105
64,0119
64,0135
64,0138
65,0003
65,0015
65,0036
65,0056
65,0071
65,0083
65,0097
65,0105
65,0118
65,0135
65,0138
66,0003
66,0011
66,0032
66,0052
66,0071
66,0079
66,0097
66,0106
66,0114
66,0135
66,0138
67,0003
67,0011
67,0032
67,0052
67,0071
67,0079
67,0097
67,0105
67,0114
67,0135
67,0138
68,0003
68,0010
68,0031
68,0051
68,0071
68,0078
68,0097
68,0106
68,0113
68,0135
68,0138
69,0003
69,0015
69,0036
69,0056
69,0071
69,0083
69,0097
69,0105
69,0118
69,0135
69,0138
70,0003
70,0010
70,0031
70,0051
70,0071
70,0078
70,0097
70,0106
70,0113
70,0135
70,0138
71,0003
71,0009
71,0030
71,0050
71,0071
71,0077
71,0097
71,0105
71,0112
71,0135
71,0138
72,0003
72,0013
72,0034
72,0054
72,0071
72,0081
72,0097
72,0106
72,0116
72,0135
72,0138
73,0003
73,0015
73,0036
73,0056
73,0071
73,0083
73,0097
73,0106
73,0118
73,0135
73,0138
74,0003
74,0013
74,0034
74,0054
74,0071
74,0081
74,0097
74,0106
74,0116
74,0135
74,0138
75,0003
75,0013
75,0034
75,0054
75,0071
75,0081
75,0097
75,0106
75,0116
75,0135
75,0138
76,0003
76,0012
76,0033
76,0053
76,0071
76,0080
76,0097
76,0106
76,0115
76,0135
76,0138
77,0003
77,0010
77,0031
77,0051
77,0071
77,0078
77,0097
77,0105
77,0113
77,0135
77,0138
78,0003
78,0013
78,0034
78,0054
78,0071
78,0081
78,0097
78,0106
78,0116
78,0135
78,0138
79,0003
79,0014
79,0035
79,0055
79,0071
79,0082
79,0097
79,0105
79,0117
79,0135
79,0138
80,0003
80,0013
80,0034
80,0054
80,0071
80,0081
80,0097
80,0105
80,0116
80,0135
80,0138
81,0003
81,0014
81,0035
81,0055
81,0071
81,0082
81,0097
81,0106
81,0117
81,0135
81,0138
82,0003
82,0014
82,0035
82,0055
82,0071
82,0082
82,0097
82,0106
82,0117
82,0135
82,0138
83,0003
83,0014
83,0035
83,0055
83,0071
83,0082
83,0097
83,0106
83,0117
83,0135
83,0138
84,0003
84,0012
84,0033
84,0053
84,0071
84,0080
84,0097
84,0106
84,0115
84,0135
84,0138
85,0003
85,0014
85,0035
85,0055
85,0071
85,0082
85,0097
85,0105
85,0117
85,0135
85,0138
86,0003
86,0015
86,0036
86,0056
86,0071
86,0083
86,0097
86,0105
86,0118
86,0135
86,0138
87,0003
87,0011
87,0032
87,0052
87,0071
87,0079
87,0097
87,0106
87,0114
87,0135
87,0138
88,0003
88,0011
88,0032
88,0052
88,0071
88,0079
88,0097
88,0106
88,0114
88,0135
88,0138
89,0003
89,0010
89,0031
89,0051
89,0071
89,0078
89,0097
89,0106
89,0113
89,0135
89,0138
90,0003
90,0013
90,0034
90,0054
90,0071
90,0081
90,0097
90,0106
90,0116
90,0135
90,0138
91,0003
91,0013
91,0034
91,0054
91,0071
91,0081
91,0097
91,0106
91,0116
91,0135
91,0138
92,0003
92,0016
92,0037
92,0057
92,0071
92,0084
92,0097
92,0106
92,0119
92,0135
92,0138
93,0003
93,0011
93,0032
93,0052
93,0071
93,0079
93,0097
93,0105
93,0114
93,0135
93,0138
94,0003
94,0016
94,0037
94,0057
94,0071
94,0084
94,0097
94,0106
94,0119
94,0135
94,0138
95,0003
95,0011
95,0032
95,0052
95,0071
95,0079
95,0097
95,0106
95,0114
95,0135
95,0138
96,0003
96,0015
96,0036
96,0056
96,0071
96,0083
96,0097
96,0106
96,0118
96,0135
96,0138
97,0003
97,0015
97,0036
97,0056
97,0071
97,0083
97,0097
97,0106
97,0118
97,0135
97,0138
98,0003
98,0014
98,0035
98,0055
98,0071
98,0082
98,0097
98,0106
98,0117
98,0135
98,0138
99,0003
99,0009
99,0030
99,0050
99,0071
99,0077
99,0097
99,0106
99,0112
99,0135
99,0138
100,0003
100,0009
100,0030
100,0050
100,0071
100,0077
100,0097
100,0105
100,0112
100,0135
100,0138
101,0003
101,0016
101,0037
101,0057
101,0071
101,0084
101,0097
101,0105
101,0119
101,0135
101,0138
102,0003
102,0012
102,0033
102,0053
102,0071
102,0080
102,0097
102,0106
102,0115
102,0135
102,0138
103,0003
103,0015
103,0036
103,0056
103,0071
103,0083
103,0097
103,0105
103,0118
103,0135
103,0138
104,0003
104,0010
104,0031
104,0051
104,0071
104,0078
104,0097
104,0106
104,0113
104,0135
104,0138
105,0003
105,0014
105,0035
105,0055
105,0071
105,0082
105,0097
105,0106
105,0117
105,0135
105,0138
106,0003
106,0016
106,0037
106,0057
106,0071
106,0084
106,0097
106,0106
106,0119
106,0135
106,0138
107,0003
107,0009
107,0030
107,0050
107,0071
107,0077
107,0097
107,0106
107,0112
107,0135
107,0138
108,0003
108,0011
108,0032
108,0052
108,0071
108,0079
108,0097
108,0105
108,0114
108,0135
108,0138
109,0003
109,0013
109,0034
109,0054
109,0071
109,0081
109,0097
109,0106
109,0116
109,0135
109,0138
110,0003
110,0015
110,0036
110,0056
110,0071
110,0083
110,0097
110,0106
110,0118
110,0135
110,0138
111,0003
111,0012
111,0033
111,0053
111,0071
111,0080
111,0097
111,0105
111,0115
111,0135
111,0138
112,0003
112,0009
112,0030
112,0050
112,0071
112,0077
112,0097
112,0106
112,0112
112,0135
112,0138
113,0003
113,0015
113,0036
113,0056
113,0071
113,0083
113,0097
113,0106
113,0118
113,0135
113,0138
114,0003
114,0015
114,0036
114,0056
114,0071
114,0083
114,0097
114,0106
114,0118
114,0135
114,0138
115,0003
115,0009
115,0030
115,0050
115,0071
115,0077
115,0097
115,0105
115,0112
115,0135
115,0138
116,0003
116,0011
116,0032
116,0052
116,0071
116,0079
116,0097
116,0106
116,0114
116,0135
116,0138
117,0003
117,0009
117,0030
117,0050
117,0071
117,0077
117,0097
117,0106
117,0112
117,0135
117,0138
118,0003
118,0011
118,0032
118,0052
118,0071
118,0079
118,0097
118,0106
118,0114
118,0135
118,0138
119,0003
119,0010
119,0031
119,0051
119,0071
119,0078
119,0097
119,0106
119,0113
119,0135
119,0138
120,0003
120,0009
120,0030
120,0050
120,0071
120,0077
120,0097
120,0106
120,0112
120,0135
120,0138
121,0003
121,0009
121,0030
121,0050
121,0071
121,0077
121,0097
121,0106
121,0112
121,0135
121,0138
122,0003
122,0009
122,0030
122,0050
122,0071
122,0077
122,0097
122,0106
122,0112
122,0135
122,0138
123,0003
123,0011
123,0032
123,0052
123,0071
123,0079
123,0097
123,0106
123,0114
123,0135
123,0138
124,0003
124,0010
124,0031
124,0051
124,0071
124,0078
124,0097
124,0106
124,0113
124,0135
124,0138
125,0003
125,0012
125,0033
125,0053
125,0071
125,0080
125,0097
125,0106
125,0115
125,0135
125,0138
126,0003
126,0013
126,0034
126,0054
126,0071
126,0081
126,0097
126,0106
126,0116
126,0135
126,0138
127,0003
127,0016
127,0037
127,0057
127,0071
127,0084
127,0097
127,0105
127,0119
127,0135
127,0138
128,0003
128,0014
128,0035
128,0055
128,0071
128,0082
128,0097
128,0105
128,0117
128,0135
128,0138
129,0003
129,0014
129,0035
129,0055
129,0071
129,0082
129,0097
129,0106
129,0117
129,0135
129,0138
130,0003
130,0014
130,0035
130,0055
130,0071
130,0082
130,0097
130,0106
130,0117
130,0135
130,0138
131,0003
131,0010
131,0031
131,0051
131,0071
131,0078
131,0097
131,0105
131,0113
131,0135
131,0138
132,0003
132,0014
132,0035
132,0055
132,0071
132,0082
132,0097
132,0105
132,0117
132,0135
132,0138
133,0003
133,0013
133,0034
133,0054
133,0071
133,0081
133,0097
133,0105
133,0116
133,0135
133,0138
134,0003
134,0015
134,0036
134,0056
134,0071
134,0083
134,0097
134,0106
134,0118
134,0135
134,0138
135,0003
135,0012
135,0033
135,0053
135,0071
135,0080
135,0097
135,0106
135,0115
135,0135
135,0138
136,0003
136,0016
136,0037
136,0057
136,0071
136,0084
136,0097
136,0105
136,0119
136,0135
136,0138
137,0003
137,0013
137,0034
137,0054
137,0071
137,0081
137,0097
137,0105
137,0116
137,0135
137,0138
138,0003
138,0011
138,0032
138,0052
138,0071
138,0079
138,0097
138,0105
138,0114
138,0135
138,0138
139,0003
139,0011
139,0032
139,0052
139,0071
139,0079
139,0097
139,0106
139,0114
139,0135
139,0138
140,0003
140,0016
140,0037
140,0057
140,0071
140,0084
140,0097
140,0106
140,0119
140,0135
140,0138
141,0003
141,0009
141,0030
141,0050
141,0071
141,0077
141,0097
141,0105
141,0112
141,0135
141,0138
142,0003
142,0011
142,0032
142,0052
142,0071
142,0079
142,0097
142,0106
142,0114
142,0135
142,0138
143,0003
143,0015
143,0036
143,0056
143,0071
143,0083
143,0097
143,0106
143,0118
143,0135
143,0138
144,0003
144,0010
144,0031
144,0051
144,0071
144,0078
144,0097
144,0105
144,0113
144,0135
144,0138
145,0003
145,0016
145,0037
145,0057
145,0071
145,0084
145,0097
145,0105
145,0119
145,0135
145,0138
146,0003
146,0012
146,0033
146,0053
146,0071
146,0080
146,0097
146,0105
146,0115
146,0135
146,0138
147,0003
147,0009
147,0030
147,0050
147,0071
147,0077
147,0097
147,0105
147,0112
147,0135
147,0138
148,0003
148,0010
148,0031
148,0051
148,0071
148,0078
148,0097
148,0106
148,0113
148,0135
148,0138
149,0003
149,0009
149,0030
149,0050
149,0071
149,0077
149,0097
149,0106
149,0112
149,0135
149,0138
150,0003
150,0016
150,0037
150,0057
150,0071
150,0084
150,0097
150,0105
150,0119
150,0135
150,0138
151,0003
151,0016
151,0037
151,0057
151,0071
151,0084
151,0097
151,0106
151,0119
151,0135
151,0138
152,0003
152,0009
152,0030
152,0050
152,0071
152,0077
152,0097
152,0105
152,0112
152,0135
152,0138
153,0003
153,0015
153,0036
153,0056
153,0071
153,0083
153,0097
153,0106
153,0118
153,0135
153,0138
154,0003
154,0011
154,0032
154,0052
154,0071
154,0079
154,0097
154,0105
154,0114
154,0135
154,0138
155,0003
155,0009
155,0030
155,0050
155,0071
155,0077
155,0097
155,0106
155,0112
155,0135
155,0138
156,0003
156,0015
156,0036
156,0056
156,0071
156,0083
156,0097
156,0105
156,0118
156,0135
156,0138
157,0003
157,0013
157,0034
157,0054
157,0071
157,0081
157,0097
157,0105
157,0116
157,0135
157,0138
158,0003
158,0015
158,0036
158,0056
158,0071
158,0083
158,0097
158,0105
158,0118
158,0135
158,0138
159,0003
159,0013
159,0034
159,0054
159,0071
159,0081
159,0097
159,0105
159,0116
159,0135
159,0138
160,0003
160,0016
160,0037
160,0057
160,0071
160,0084
160,0097
160,0105
160,0119
160,0135
160,0138
161,0003
161,0015
161,0036
161,0056
161,0071
161,0083
161,0097
161,0106
161,0118
161,0135
161,0138
162,0003
162,0015
162,0036
162,0056
162,0071
162,0083
162,0097
162,0105
162,0118
162,0135
162,0138
163,0003
163,0010
163,0031
163,0051
163,0071
163,0078
163,0097
163,0105
163,0113
163,0135
163,0138
164,0003
164,0013
164,0034
164,0054
164,0071
164,0081
164,0097
164,0106
164,0116
164,0135
164,0138
165,0003
165,0013
165,0034
165,0054
165,0071
165,0081
165,0097
165,0106
165,0116
165,0135
165,0138
166,0003
166,0010
166,0031
166,0051
166,0071
166,0078
166,0097
166,0105
166,0113
166,0135
166,0138
167,0003
167,0016
167,0037
167,0057
167,0071
167,0084
167,0097
167,0106
167,0119
167,0135
167,0138
168,0003
168,0013
168,0034
168,0054
168,0071
168,0081
168,0097
168,0106
168,0116
168,0135
168,0138
169,0003
169,0016
169,0037
169,0057
169,0071
169,0084
169,0097
169,0105
169,0119
169,0135
169,0138
170,0003
170,0015
170,0036
170,0056
170,0071
170,0083
170,0097
170,0105
170,0118
170,0135
170,0138
171,0003
171,0014
171,0035
171,0055
171,0071
171,0082
171,0097
171,0106
171,0117
171,0135
171,0138
172,0003
172,0015
172,0036
172,0056
172,0071
172,0083
172,0097
172,0106
172,0118
172,0135
172,0138
173,0003
173,0015
173,0036
173,0056
173,0071
173,0083
173,0097
173,0105
173,0118
173,0135
173,0138
174,0003
174,0011
174,0032
174,0052
174,0071
174,0079
174,0097
174,0105
174,0114
174,0135
174,0138
175,0003
175,0011
175,0032
175,0052
175,0071
175,0079
175,0097
175,0105
175,0114
175,0135
175,0138
176,0003
176,0013
176,0034
176,0054
176,0071
176,0081
176,0097
176,0106
176,0116
176,0135
176,0138
177,0003
177,0016
177,0037
177,0057
177,0071
177,0084
177,0097
177,0106
177,0119
177,0135
177,0138
178,0003
178,0016
178,0037
178,0057
178,0071
178,0084
178,0097
178,0106
178,0119
178,0135
178,0138
179,0003
179,0016
179,0037
179,0057
179,0071
179,0084
179,0097
179,0105
179,0119
179,0135
179,0138
180,0003
180,0016
180,0037
180,0057
180,0071
180,0084
180,0097
180,0106
180,0119
180,0135
180,0138
181,0003
181,0015
181,0036
181,0056
181,0071
181,0083
181,0097
181,0106
181,0118
181,0135
181,0138
182,0003
182,0015
182,0036
182,0056
182,0071
182,0083
182,0097
182,0106
182,0118
182,0135
182,0138
183,0003
183,0016
183,0037
183,0057
183,0071
183,0084
183,0097
183,0105
183,0119
183,0135
183,0138
184,0003
184,0009
184,0030
184,0050
184,0071
184,0077
184,0097
184,0106
184,0112
184,0135
184,0138
185,0003
185,0009
185,0030
185,0050
185,0071
185,0077
185,0097
185,0106
185,0112
185,0135
185,0138
186,0003
186,0016
186,0037
186,0057
186,0071
186,0084
186,0097
186,0106
186,0119
186,0135
186,0138
187,0003
187,0009
187,0030
187,0050
187,0071
187,0077
187,0097
187,0106
187,0112
187,0135
187,0138
188,0003
188,0009
188,0030
188,0050
188,0071
188,0077
188,0097
188,0106
188,0112
188,0135
188,0138
189,0006
189,0029
189,0069
189,0074
189,0104
189,0110
189,0130
189,0137
190,0004
190,0018
190,0027
190,0039
190,0059
190,0072
190,0086
190,0107
190,0121
191,0004
191,0026
191,0047
191,0067
191,0072
191,0094
191,0099
191,0108
191,0129
192,0003
192,0013
192,0034
192,0054
192,0071
192,0081
192,0097
192,0105
192,0116
192,0135
192,0138
193,0003
193,0013
193,0034
193,0054
193,0071
193,0081
193,0097
193,0106
193,0116
193,0135
193,0138
194,0003
194,0013
194,0034
194,0054
194,0071
194,0081
194,0097
194,0106
194,0116
194,0135
194,0138
195,0003
195,0013
195,0034
195,0054
195,0071
195,0081
195,0097
195,0105
195,0116
195,0135
195,0138
196,0003
196,0013
196,0034
196,0054
196,0071
196,0081
196,0097
196,0106
196,0116
196,0135
196,0138
197,0003
197,0013
197,0034
197,0054
197,0071
197,0081
197,0097
197,0105
197,0116
197,0135
197,0138
198,0003
198,0013
198,0034
198,0054
198,0071
198,0081
198,0097
198,0105
198,0116
198,0135
198,0138
199,0003
199,0013
199,0034
199,0054
199,0071
199,0081
199,0097
199,0105
199,0116
199,0135
199,0138
200,0003
200,0013
200,0034
200,0054
200,0071
200,0081
200,0097
200,0106
200,0116
200,0135
200,0138
201,0003
201,0013
201,0034
201,0054
201,0071
201,0081
201,0097
201,0106
201,0116
201,0135
201,0138
202,0012
202,0033
202,0053
202,0080
202,0115
203,0004
203,0019
203,0040
203,0060
203,0072
203,0087
203,0108
203,0122
203,0133
204,0003
204,0014
204,0035
204,0055
204,0071
204,0082
204,0097
204,0105
204,0117
204,0135
204,0138
205,0003
205,0014
205,0035
205,0055
205,0071
205,0082
205,0097
205,0106
205,0117
205,0135
205,0138
206,0003
206,0014
206,0035
206,0055
206,0071
206,0082
206,0097
206,0106
206,0117
206,0135
206,0138
207,0003
207,0014
207,0035
207,0055
207,0071
207,0082
207,0097
207,0105
207,0117
207,0135
207,0138
208,0003
208,0014
208,0035
208,0055
208,0071
208,0082
208,0097
208,0106
208,0117
208,0135
208,0138
209,0003
209,0014
209,0035
209,0055
209,0071
209,0082
209,0097
209,0105
209,0117
209,0135
209,0138
210,0003
210,0014
210,0035
210,0055
210,0071
210,0082
210,0097
210,0105
210,0117
210,0135
210,0138
211,0003
211,0014
211,0035
211,0055
211,0071
211,0082
211,0097
211,0105
211,0117
211,0135
211,0138
212,0003
212,0014
212,0035
212,0055
212,0071
212,0082
212,0097
212,0106
212,0117
212,0135
212,0138
213,0003
213,0014
213,0035
213,0055
213,0071
213,0082
213,0097
213,0106
213,0117
213,0135
213,0138
214,0004
214,0018
214,0039
214,0059
214,0072
214,0086
214,0107
214,0121
214,0139
215,0001
215,0006
215,0049
215,0069
215,0074
215,0104
215,0110
215,0134
216,0004
216,0019
216,0040
216,0060
216,0072
216,0087
216,0108
216,0122
216,0139
217,0004
217,0018
217,0039
217,0059
217,0072
217,0086
217,0108
217,0121
217,0133
218,0004
218,0018
218,0039
218,0059
218,0072
218,0086
218,0108
218,0121
218,0139
219,0019
219,0040
219,0060
219,0072
219,0087
219,0099
219,0107
219,0122
219,0133
220,0004
220,0019
220,0040
220,0060
220,0072
220,0087
220,0107
220,0122
220,0133
221,0019
221,0040
221,0060
221,0072
221,0087
221,0102
221,0107
221,0122
221,0139
222,0004
222,0019
222,0040
222,0060
222,0072
222,0087
222,0108
222,0122
222,0133
223,0019
223,0040
223,0060
223,0072
223,0087
223,0099
223,0108
223,0122
223,0139
224,0004
224,0019
224,0040
224,0060
224,0072
224,0087
224,0102
224,0108
224,0122
225,0019
225,0040
225,0060
225,0072
225,0087
225,0107
225,0122
225,0133
225,0139
226,0019
226,0027
226,0040
226,0060
226,0072
226,0087
226,0108
226,0122
226,0133
227,0004
227,0019
227,0040
227,0060
227,0072
227,0087
227,0107
227,0122
227,0139
228,0019
228,0040
228,0060
228,0072
228,0087
228,0098
228,0108
228,0122
228,0133
229,0017
229,0038
229,0058
229,0072
229,0085
229,0108
229,0120
229,0133
229,0136
230,0024
230,0045
230,0065
230,0072
230,0092
230,0108
230,0127
230,0136
230,0139
231,0019
231,0040
231,0060
231,0072
231,0087
231,0101
231,0107
231,0122
231,0139
232,0019
232,0027
232,0040
232,0060
232,0072
232,0087
232,0107
232,0122
232,0133
233,0019
233,0040
233,0060
233,0072
233,0087
233,0108
233,0122
233,0133
233,0139
234,0004
234,0019
234,0027
234,0040
234,0060
234,0072
234,0087
234,0107
234,0122
235,0004
235,0026
235,0047
235,0067
235,0072
235,0094
235,0107
235,0129
235,0133
236,0004
236,0019
236,0027
236,0040
236,0060
236,0072
236,0087
236,0107
236,0122
237,0019
237,0040
237,0060
237,0072
237,0087
237,0108
237,0122
237,0133
237,0136
238,0004
238,0020
238,0041
238,0061
238,0072
238,0088
238,0108
238,0123
238,0139
239,0018
239,0039
239,0059
239,0072
239,0086
239,0108
239,0121
239,0133
239,0136
240,0020
240,0027
240,0041
240,0061
240,0072
240,0088
240,0107
240,0123
240,0133
241,0004
241,0024
241,0045
241,0065
241,0072
241,0092
241,0098
241,0107
241,0127
242,0018
242,0027
242,0039
242,0059
242,0072
242,0086
242,0107
242,0121
242,0136
243,0020
243,0041
243,0061
243,0072
243,0088
243,0108
243,0123
243,0136
243,0139
244,0018
244,0039
244,0059
244,0072
244,0086
244,0099
244,0108
244,0121
244,0136
245,0004
245,0018
245,0039
245,0059
245,0072
245,0086
245,0107
245,0121
245,0133
246,0020
246,0041
246,0061
246,0072
246,0088
246,0108
246,0123
246,0136
246,0139
247,0019
247,0040
247,0060
247,0072
247,0087
247,0101
247,0108
247,0122
247,0133
248,0018
248,0039
248,0059
248,0072
248,0086
248,0099
248,0107
248,0121
248,0136
249,0018
249,0039
249,0059
249,0072
249,0086
249,0101
249,0107
249,0121
249,0133
250,0019
250,0040
250,0060
250,0072
250,0087
250,0108
250,0122
250,0133
250,0136
251,0018
251,0039
251,0059
251,0072
251,0086
251,0108
251,0121
251,0136
251,0139
252,0004
252,0018
252,0039
252,0059
252,0072
252,0086
252,0098
252,0107
252,0121
253,0018
253,0039
253,0059
253,0072
253,0086
253,0108
253,0121
253,0136
253,0139
254,0004
254,0018
254,0039
254,0059
254,0072
254,0086
254,0108
254,0121
254,0139
255,0020
255,0041
255,0061
255,0072
255,0088
255,0098
255,0108
255,0123
255,0139
256,0018
256,0039
256,0059
256,0072
256,0086
256,0099
256,0108
256,0121
256,0136
257,0004
257,0020
257,0041
257,0061
257,0072
257,0088
257,0108
257,0123
257,0136
258,0018
258,0039
258,0059
258,0072
258,0086
258,0101
258,0107
258,0121
258,0139
259,0020
259,0041
259,0061
259,0072
259,0088
259,0107
259,0123
259,0136
259,0139
260,0024
260,0027
260,0045
260,0065
260,0072
260,0092
260,0107
260,0127
260,0139
261,0024
261,0045
261,0065
261,0072
261,0092
261,0101
261,0108
261,0127
261,0136
262,0018
262,0039
262,0059
262,0072
262,0086
262,0107
262,0121
262,0133
262,0139
263,0024
263,0045
263,0065
263,0072
263,0092
263,0107
263,0127
263,0133
263,0139
264,0004
264,0024
264,0045
264,0065
264,0072
264,0092
264,0099
264,0107
264,0127
265,0004
265,0024
265,0027
265,0045
265,0065
265,0072
265,0092
265,0107
265,0127
