Ma SV,Ma HP
104,0153
104,0174
105,0007
105,0030
105,0072
105,0080
105,0109
105,0130
105,0153
105,0160
106,0024
106,0031
106,0070
106,0080
106,0109
106,0130
106,0152
106,0160
107,0031
107,0071
107,0079
107,0110
107,0120
107,0131
107,0154
107,0173
108,0030
108,0058
108,0079
108,0110
108,0131
108,0152
108,0167
108,0174
109,0024
109,0031
109,0060
109,0081
109,0109
109,0132
109,0153
109,0173
110,0031
110,0072
110,0079
110,0111
110,0121
110,0131
110,0154
110,0173
111,0025
111,0029
111,0058
111,0107
111,0130
111,0152
111,0160
111,0173
112,0006
112,0029
112,0058
112,0109
112,0133
112,0153
112,0166
112,0174
113,0006
113,0031
113,0049
113,0071
113,0080
113,0110
113,0130
113,0153
114,0007
114,0031
114,0059
114,0081
114,0109
114,0131
114,0154
114,0173
115,0007
115,0015
115,0030
115,0072
115,0131
115,0154
115,0160
115,0166
116,0031
116,0059
116,0079
116,0110
116,0121
116,0131
116,0154
116,0159
117,0006
117,0031
117,0071
117,0080
117,0094
117,0110
117,0130
117,0153
118,0006
118,0031
118,0072
118,0079
118,0111
118,0121
118,0131
118,0154
119,0024
119,0031
119,0071
119,0079
119,0110
119,0121
119,0131
119,0154
120,0031
120,0072
120,0079
120,0111
120,0121
120,0131
120,0154
120,0166
121,0030
121,0059
121,0079
121,0094
121,0110
121,0130
121,0154
121,0174
122,0026
122,0029
122,0060
122,0108
122,0131
122,0153
122,0160
122,0173
123,0030
123,0071
123,0081
123,0091
123,0110
123,0130
123,0154
123,0174
124,0025
124,0031
124,0059
124,0081
124,0109
124,0130
124,0153
124,0160
125,0015
125,0030
125,0060
125,0110
125,0133
125,0153
125,0167
125,0173
126,0024
126,0028
126,0058
126,0108
126,0131
126,0152
126,0167
126,0174
127,0006
127,0027
127,0031
127,0072
127,0080
127,0111
127,0130
127,0153
128,0028
128,0058
128,0080
128,0107
128,0133
128,0153
128,0167
128,0173
129,0006
129,0031
129,0072
129,0079
129,0111
129,0121
129,0131
129,0154
130,0031
130,0060
130,0079
130,0109
130,0130
130,0154
130,0160
130,0173
131,0030
131,0060
131,0081
131,0110
131,0133
131,0153
131,0166
131,0173
132,0006
132,0031
132,0071
132,0110
132,0131
132,0154
132,0159
132,0174
133,0031
133,0059
133,0079
133,0110
133,0133
133,0153
133,0166
133,0174
134,0006
134,0031
134,0059
134,0080
134,0110
134,0130
134,0154
134,0159
135,0031
135,0059
135,0091
135,0110
135,0131
135,0154
135,0160
135,0173
136,0029
136,0070
136,0079
136,0109
136,0121
136,0130
136,0152
136,0160
137,0024
137,0031
137,0060
137,0079
137,0109
137,0132
137,0153
137,0160
138,0006
138,0031
138,0058
138,0107
138,0131
138,0152
138,0167
138,0174
139,0007
139,0030
139,0060
139,0081
139,0109
139,0133
139,0153
139,0166
140,0031
140,0071
140,0079
140,0110
140,0131
140,0154
140,0167
140,0173
141,0031
141,0071
141,0079
141,0110
141,0121
141,0133
141,0153
141,0173
142,0006
142,0027
142,0031
142,0059
142,0110
142,0130
142,0153
142,0174
143,0030
143,0060
143,0079
143,0110
143,0131
143,0154
143,0160
143,0166
144,0006
144,0031
144,0072
144,0079
144,0109
144,0121
144,0130
144,0154
145,0006
145,0030
145,0072
145,0108
145,0121
145,0131
145,0154
145,0166
146,0029
146,0059
146,0079
146,0091
146,0110
146,0121
146,0133
146,0153
147,0031
147,0049
147,0071
147,0079
147,0109
147,0130
147,0154
147,0160
148,0024
148,0030
148,0072
148,0079
148,0110
148,0132
148,0153
149,0007
149,0030
149,0059
149,0110
149,0131
149,0154
149,0160
149,0166
150,0007
150,0030
150,0059
150,0080
150,0110
150,0133
150,0153
150,0166
151,0030
151,0059
151,0080
151,0110
151,0133
151,0153
151,0159
151,0167
152,0030
152,0072
152,0079
152,0091
152,0110
152,0121
152,0130
152,0154
153,0006
153,0031
153,0072
153,0109
153,0121
153,0133
153,0153
153,0166
154,0024
154,0028
154,0070
154,0108
154,0131
154,0152
154,0167
154,0174
155,0007
155,0030
155,0072
155,0094
155,0107
155,0131
155,0154
155,0166
156,0007
156,0030
156,0059
156,0094
156,0110
156,0121
156,0130
156,0153
157,0031
157,0059
157,0079
157,0110
157,0121
157,0132
157,0153
157,0159
158,0031
158,0059
158,0079
158,0110
158,0121
158,0132
158,0153
158,0159
159,0037
159,0043
159,0090
159,0114
159,0119
159,0151
159,0155
160,0005
160,0006
160,0013
160,0017
160,0035
160,0141
160,0159
160,0171
161,0040
161,0048
161,0088
161,0124
161,0146
161,0165
162,0009
162,0042
162,0053
162,0066
162,0088
162,0089
162,0103
163,0034
163,0063
163,0082
163,0104
163,0114
163,0144
163,0155
163,0170
164,0010
164,0040
164,0053
164,0068
164,0090
164,0100
165,0009
165,0019
165,0040
165,0089
166,0042
166,0048
166,0075
166,0089
166,0099
166,0100
166,0164
167,0011
167,0018
167,0033
167,0069
167,0113
167,0162
168,0047
168,0074
168,0090
168,0103
168,0118
168,0180
169,0040
169,0054
169,0118
169,0140
169,0146
169,0148
169,0151
170,0004
170,0040
170,0101
170,0102
170,0157
170,0179
171,0039
171,0076
171,0087
171,0118
171,0140
171,0148
171,0178
172,0037
172,0043
172,0056
172,0086
172,0116
172,0123
172,0140
172,0142
173,0034
173,0084
173,0095
173,0114
173,0122
173,0143
173,0155
173,0176
174,0034
174,0058
174,0109
174,0115
174,0137
174,0168
174,0169
175,0037
175,0043
175,0073
175,0086
175,0118
175,0141
175,0143
175,0149
176,0004
176,0037
176,0087
176,0090
176,0103
176,0118
176,0148
177,0031
177,0072
177,0079
177,0083
177,0109
177,0125
177,0133
177,0153
178,0037
178,0085
178,0103
178,0118
178,0148
178,0151
178,0158
179,0039
179,0087
179,0101
179,0102
179,0146
179,0148
180,0003
180,0014
180,0023
180,0040
180,0119
180,0178
181,0001
181,0034
181,0064
181,0084
181,0114
181,0134
181,0144
181,0156
182,0020
182,0041
182,0073
182,0075
183,0021
183,0034
183,0084
183,0105
183,0114
183,0129
183,0143
183,0155
184,0040
184,0074
184,0090
184,0101
184,0150
184,0158
185,0001
185,0011
185,0032
185,0078
185,0095
185,0113
185,0162
186,0024
186,0034
186,0078
186,0113
186,0136
186,0143
187,0003
187,0010
187,0068
187,0075
187,0101
187,0102
188,0047
188,0068
188,0073
188,0124
189,0037
189,0043
189,0055
189,0077
189,0090
189,0091
190,0056
190,0119
190,0142
190,0143
190,0146
190,0148
191,0010
191,0040
191,0114
191,0119
191,0148
191,0151
192,0002
192,0033
192,0104
192,0109
192,0123
192,0126
192,0156
193,0011
193,0032
193,0120
193,0134
193,0143
193,0162
193,0175
194,0011
194,0018
194,0034
194,0113
194,0122
194,0134
194,0156
194,0162
195,0037
195,0043
195,0103
195,0118
195,0141
195,0148
195,0171
196,0039
196,0087
196,0103
196,0118
196,0138
196,0148
196,0151
197,0011
197,0014
197,0032
197,0113
197,0122
197,0129
197,0152
197,0161
198,0003
198,0039
198,0078
198,0089
198,0103
198,0118
198,0149
199,0033
199,0039
199,0079
199,0083
199,0109
199,0115
199,0153
199,0156
200,0043
200,0065
200,0100
200,0124
200,0146
200,0150
200,0158
201,0014
201,0017
201,0018
201,0036
201,0051
201,0161
201,0175
202,0013
202,0037
202,0055
203,0010
203,0027
203,0040
203,0044
203,0053
203,0065
203,0074
203,0093
204,0043
204,0099
204,0101
204,0102
204,0145
204,0150
204,0157
205,0011
205,0034
205,0084
205,0105
205,0109
205,0115
205,0125
205,0153
206,0040
206,0100
206,0102
207,0003
207,0010
207,0040
207,0128
207,0142
207,0181
208,0037
208,0086
208,0103
208,0118
208,0123
208,0140
208,0148
208,0151
209,0004
209,0037
209,0043
209,0085
209,0090
209,0118
209,0163
210,0012
210,0015
210,0016
210,0033
210,0050
210,0054
210,0136
210,0163
211,0033
211,0069
211,0083
211,0114
211,0129
211,0143
211,0161
211,0176
212,0039
212,0087
212,0090
212,0103
212,0118
212,0148
213,0040
213,0073
213,0089
213,0164
214,0002
214,0011
214,0034
214,0114
214,0122
214,0134
214,0156
214,0162
215,0012
215,0033
215,0069
215,0107
215,0113
215,0135
215,0155
215,0170
216,0023
216,0037
216,0043
216,0057
216,0118
216,0129
217,0003
217,0040
217,0048
217,0053
217,0068
217,0165
218,0040
218,0048
218,0090
218,0102
218,0124
218,0146
219,0021
219,0037
219,0043
219,0065
219,0086
219,0103
219,0123
220,0042
220,0068
220,0074
221,0088
221,0102
221,0164
222,0009
222,0100
222,0102
222,0157
223,0003
223,0009
223,0019
223,0040
224,0037
224,0043
224,0087
224,0090
224,0094
224,0103
224,0118
224,0148
225,0002
225,0043
225,0101
225,0102
225,0123
225,0127
225,0163
226,0004
226,0010
226,0019
226,0040
226,0045
226,0142
227,0001
227,0033
227,0069
227,0115
227,0135
227,0144
227,0155
227,0176
228,0033
228,0084
228,0092
228,0094
228,0114
228,0136
228,0144
228,0155
229,0099
229,0100
229,0102
229,0143
229,0151
229,0158
229,0172
229,0179
230,0005
230,0014
230,0037
230,0087
230,0103
230,0106
230,0118
230,0148
231,0098
231,0100
231,0104
232,0043
232,0098
232,0100
232,0103
232,0146
232,0150
232,0157
232,0181
233,0010
233,0047
233,0075
233,0089
233,0097
233,0158
234,0037
234,0043
234,0085
234,0103
234,0118
234,0148
234,0151
235,0040
235,0098
235,0100
235,0106
235,0146
235,0151
235,0157
236,0037
236,0043
236,0076
236,0101
236,0102
236,0128
236,0139
236,0149
237,0004
237,0033
237,0039
237,0101
237,0102
237,0104
237,0106
237,0157
238,0004
238,0038
238,0043
238,0099
238,0100
238,0150
238,0157
239,0003
239,0009
239,0040
239,0157
240,0019
240,0098
240,0099
240,0150
240,0157
240,0158
241,0005
241,0013
241,0037
241,0043
241,0116
241,0141
241,0147
241,0178
242,0043
242,0068
242,0085
242,0142
243,0011
243,0034
243,0084
243,0114
243,0120
243,0134
243,0144
243,0155
244,0078
244,0085
244,0118
244,0123
245,0032
245,0058
245,0071
245,0128
245,0135
245,0141
245,0161
246,0040
246,0045
246,0075
246,0102
246,0124
246,0146
247,0037
247,0043
247,0076
247,0086
247,0118
247,0123
247,0141
248,0164
248,0179
249,0034
249,0064
249,0083
249,0106
249,0114
249,0122
249,0135
249,0156
250,0037
250,0043
250,0068
250,0077
250,0085
250,0119
250,0163
251,0008
251,0010
251,0017
251,0020
251,0118
252,0043
252,0051
252,0076
252,0087
252,0119
252,0138
252,0149
252,0178
253,0040
253,0075
253,0089
253,0164
253,0180
253,0181
254,0010
254,0037
254,0043
254,0052
254,0103
254,0118
255,0048
255,0073
255,0101
255,0103
255,0118
255,0157
256,0037
256,0043
256,0086
256,0114
256,0119
256,0138
256,0148
257,0037
257,0043
257,0086
257,0103
257,0118
257,0148
258,0003
258,0019
258,0040
258,0044
258,0103
258,0120
259,0011
259,0039
259,0077
259,0087
259,0096
259,0103
259,0118
260,0014
260,0023
260,0039
260,0077
260,0116
260,0163
261,0037
261,0086
261,0103
261,0106
261,0118
261,0123
261,0141
261,0148
262,0008
262,0011
262,0032
262,0049
262,0079
262,0113
262,0140
263,0090
263,0099
263,0100
263,0157
263,0177
263,0180
264,0037
264,0043
264,0085
264,0103
264,0118
264,0141
264,0148
265,0011
265,0033
265,0092
265,0115
265,0137
265,0149
265,0155
265,0176
266,0008
266,0014
266,0033
266,0039
266,0114
266,0119
266,0123
267,0001
267,0011
267,0034
267,0137
267,0168
268,0011
268,0039
268,0053
268,0071
268,0140
268,0163
269,0025
269,0033
269,0113
269,0137
269,0144
269,0169
269,0173
269,0175
270,0040
270,0073
270,0100
270,0150
271,0001
271,0018
271,0034
271,0062
271,0104
271,0115
271,0137
271,0144
272,0037
272,0065
272,0087
272,0101
272,0102
272,0106
272,0149
273,0089
273,0100
273,0146
273,0150
273,0158
274,0033
274,0062
274,0084
274,0104
274,0115
274,0137
274,0156
274,0169
275,0089
275,0090
275,0101
275,0102
275,0142
276,0040
276,0055
276,0077
276,0086
276,0103
276,0118
276,0140
277,0024
277,0046
277,0079
278,0010
278,0019
278,0040
278,0090
278,0101
278,0102
279,0012
279,0033
279,0063
279,0082
279,0109
279,0115
279,0122
279,0137
280,0043
280,0047
280,0052
280,0074
280,0117
281,0037
281,0043
281,0054
281,0077
281,0087
281,0090
281,0148
282,0040
282,0073
282,0100
282,0145
283,0034
283,0064
283,0084
283,0092
283,0115
283,0135
283,0156
283,0169
284,0033
284,0079
284,0083
284,0115
284,0137
284,0155
284,0168
285,0118
285,0139
285,0148
286,0030
286,0063
286,0079
286,0083
286,0114
286,0136
286,0144
286,0153
287,0037
287,0043
287,0065
287,0085
287,0103
287,0118
287,0149
287,0172
288,0009
288,0074
288,0100
288,0101
288,0103
289,0040
289,0099
289,0100
289,0102
289,0146
289,0158
290,0033
290,0039
290,0050
290,0083
290,0114
290,0134
290,0143
290,0156
291,0034
291,0064
291,0115
291,0137
291,0155
291,0168
291,0169
291,0176
292,0010
292,0013
292,0037
292,0043
292,0075
292,0116
292,0139
292,0165
293,0001
293,0012
293,0015
293,0016
293,0034
293,0054
293,0136
294,0012
294,0016
294,0024
294,0032
294,0054
294,0126
294,0134
294,0175
295,0037
295,0085
295,0103
295,0118
295,0141
295,0148
295,0151
296,0037
296,0043
296,0062
296,0067
296,0077
296,0118
296,0149
297,0043
297,0089
297,0101
297,0102
297,0146
297,0150
298,0033
298,0083
298,0114
298,0119
298,0125
298,0137
298,0156
298,0169
299,0003
299,0009
299,0102
300,0003
300,0024
300,0116
300,0177
301,0037
301,0056
301,0085
301,0114
301,0119
301,0123
301,0140
301,0149
302,0002
302,0020
302,0037
302,0067
302,0096
302,0118
302,0149
303,0019
303,0037
303,0043
303,0061
303,0101
303,0103
303,0118
304,0040
304,0045
304,0061
304,0075
304,0101
304,0102
305,0007
305,0008
305,0013
305,0058
305,0141
305,0173
305,0176
306,0045
306,0053
306,0116
306,0142
306,0146
306,0148
307,0009
307,0045
307,0047
307,0061
307,0140
307,0165
307,0179
307,0181
308,0012
308,0016
308,0018
308,0032
308,0125
308,0161
308,0176
309,0033
309,0063
309,0083
309,0114
309,0137
309,0143
309,0156
309,0175
310,0011
310,0022
310,0034
310,0084
310,0095
310,0114
310,0136
310,0155
311,0034
311,0064
311,0092
311,0105
311,0114
311,0135
311,0156
311,0170
312,0041
312,0088
313,0001
313,0034
313,0064
313,0114
313,0135
313,0156
313,0170
313,0176
314,0003
314,0008
314,0023
314,0085
315,0065
315,0099
315,0101
315,0102
315,0124
315,0150
315,0158
316,0037
316,0043
316,0085
316,0103
316,0118
316,0148
316,0151
317,0034
317,0064
317,0078
317,0083
317,0114
317,0136
317,0144
317,0163
318,0039
318,0069
318,0082
318,0086
318,0114
318,0119
318,0134
318,0155
319,0043
319,0089
319,0099
319,0100
319,0146
319,0157
320,0042
320,0075
320,0101
320,0102
320,0146
320,0150
321,0011
321,0015
321,0030
321,0060
321,0072
321,0108
321,0137
321,0153
322,0037
322,0043
322,0085
322,0090
322,0101
322,0102
323,0040
323,0100
323,0101
323,0102
323,0158
324,0034
324,0062
324,0084
324,0092
324,0095
324,0114
324,0143
324,0156
325,0003
325,0005
325,0023
325,0043
325,0053
325,0056
325,0076
326,0011
326,0034
326,0087
326,0094
326,0115
326,0125
326,0143
326,0156
327,0033
327,0083
327,0109
327,0115
327,0136
327,0155
327,0161
328,0011
328,0016
328,0032
328,0058
328,0126
328,0152
328,0169
329,0004
329,0010
329,0019
329,0040
329,0048
329,0179
330,0004
330,0008
330,0039
330,0076
331,0037
331,0043
331,0085
331,0090
331,0103
331,0118
331,0148
332,0003
332,0040
332,0100
332,0102
333,0013
333,0037
333,0043
333,0065
333,0117
333,0128
333,0139
333,0171
334,0003
334,0005
334,0043
334,0057
334,0116
334,0148
335,0034
335,0064
335,0083
335,0114
335,0137
335,0144
335,0155
336,0012
336,0033
336,0062
336,0114
336,0137
336,0156
336,0162
336,0175
337,0037
337,0054
337,0066
337,0114
337,0119
337,0146
337,0148
338,0004
338,0009
338,0041
338,0053
338,0124
339,0037
339,0043
339,0103
339,0118
339,0139
339,0148
339,0151
340,0001
340,0008
340,0012
340,0013
340,0036
340,0057
340,0112
341,0009
341,0042
341,0065
342,0043
342,0065
342,0099
342,0100
342,0150
342,0158
343,0013
343,0017
343,0036
343,0055
343,0129
344,0037
344,0086
344,0103
344,0118
344,0139
344,0148
344,0151
345,0009
345,0052
345,0074
345,0100
346,0037
346,0043
346,0051
346,0057
346,0063
346,0067
346,0082
347,0043
347,0075
347,0103
347,0118
347,0148
347,0164
348,0004
348,0040
348,0053
348,0061
348,0074
348,0103
348,0118
349,0004
349,0039
349,0064
349,0087
349,0103
349,0118
349,0146
349,0148
350,0005
350,0008
350,0033
350,0070
350,0103
350,0118
350,0122
350,0141
351,0043
351,0099
351,0100
351,0104
351,0106
351,0150
351,0157
352,0033
352,0062
352,0084
352,0095
352,0114
352,0137
352,0156
352,0168
353,0003
353,0037
353,0057
353,0086
353,0118
354,0003
354,0048
354,0074
354,0101
354,0103
354,0118
355,0040
355,0100
355,0102
356,0033
356,0064
356,0084
356,0105
356,0115
356,0137
356,0155
356,0169
357,0004
357,0043
357,0074
357,0088
357,0100
357,0146
357,0150
358,0012
358,0033
358,0039
358,0043
358,0063
358,0065
358,0076
358,0101
358,0102
358,0114
358,0119
358,0150
358,0177
358,0180
359,0001
359,0033
359,0083
359,0105
359,0115
359,0122
359,0137
359,0155
360,0012
360,0016
360,0021
360,0022
360,0034
360,0078
360,0113
360,0161
361,0040
361,0099
361,0100
361,0150
361,0158
361,0165
362,0011
362,0022
362,0033
362,0063
362,0083
362,0115
362,0122
362,0136
363,0003
363,0010
363,0040
363,0048
363,0068
364,0040
364,0074
365,0012
365,0034
365,0082
365,0122
365,0134
365,0144
366,0040
366,0099
366,0101
366,0102
366,0151
366,0157
367,0039
367,0055
367,0086
367,0118
367,0140
368,0010
368,0040
368,0099
368,0100
368,0145
368,0158
369,0043
369,0054
369,0087
369,0090
369,0101
369,0102
369,0129
369,0148
370,0011
370,0018
370,0034
370,0115
370,0122
370,0135
370,0144
370,0170
371,0005
371,0011
371,0033
371,0039
371,0072
371,0109
371,0115
371,0168
372,0074
372,0102
372,0142
373,0001
373,0011
373,0015
373,0034
373,0083
373,0092
373,0095
374,0034
374,0064
374,0114
374,0135
374,0144
374,0156
374,0170
374,0175
375,0040
375,0074
375,0088
375,0164
376,0002
376,0014
376,0036
376,0118
376,0127
376,0139
376,0169
376,0171
377,0034
377,0064
377,0084
377,0114
377,0134
377,0156
377,0169
377,0176
378,0033
378,0069
378,0083
378,0095
378,0114
378,0135
378,0143
378,0156
379,0040
379,0061
379,0066
379,0101
379,0102
379,0151
380,0011
380,0034
380,0069
380,0109
380,0115
380,0125
380,0128
381,0042
381,0088
381,0102
382,0003
382,0009
382,0100
382,0102
383,0040
383,0157
384,0002
384,0012
384,0034
384,0107
384,0134
384,0162
385,0098
385,0151
385,0157
385,0180
386,0089
386,0098
386,0100
387,0004
387,0040
387,0045
387,0068
387,0073
387,0075
388,0033
388,0069
388,0104
388,0114
388,0135
388,0144
388,0156
388,0170
389,0040
389,0098
389,0100
389,0157
390,0066
390,0101
390,0102
390,0142
390,0145
390,0158
391,0011
391,0014
391,0017
391,0038
391,0043
391,0054
391,0065
391,0129
392,0012
392,0016
392,0027
392,0034
392,0078
392,0082
392,0122
392,0161
393,0001
393,0011
393,0016
393,0034
393,0062
393,0069
394,0034
394,0064
394,0077
394,0084
394,0104
394,0114
394,0137
394,0155
395,0100
395,0102
395,0145
396,0034
396,0064
396,0084
396,0104
396,0114
396,0125
396,0137
396,0156
397,0033
